user,seasonal_strength_weekly,duplicate_timestamps,nan_pct_after_reindex
032f2ddef24d25c9cf9827d9f8f58e0652deacc817fce596573453e037a2ea23,0.5924660143392799,2,0.0
0331193f7f81a71aec73052897fefee4223ec738d77e159c19edd8a4fe778115,0.9809500887832393,2,0.0
0332009b51f58f6ef083dfc008e0479bcc2f73586435611a9d89ba774779f069,0.5214947724865239,2,0.0
03328f8bacc7d62204d51e8dce7bd9436dd4369ca0d34570d2de20dc5098c43f,0.5996053318547395,0,0.0
0335a380133a40b02827b26b8594964c382689f122b6893a380b97cd42a2c4ce,0.46665755476209814,2,0.0
033a23c8f9c871c1a7e8ffc512a91207051b38dc5b91ab9d284ffdbf9b5687d8,0.7000739695126563,2,0.0
033e5ed147efaccd764c3029f112c71e825478a85de1af4b760db493b9d739a9,0.4574893456969522,2,0.0
0340b6a974d5aad87e9391468072efcbd55eafeba17bfc9868269eeeed64523d,0.5567348655425202,2,0.0
0342e7f5e61ee9d8a830c2de8f6a4357040b512d27e321c5395d12715435e821,0.29293397780053065,0,0.0
03478db77a6a745dbc68e6816cadb44d9de447e29ba4e6f99b6e5a0f39c94364,0.4571551799267757,2,0.0
035345ca0e67ac3d125257db27dc42365eefb418547699ca09ff33aeb23c6319,0.5041182729618138,1,0.0
03595a4e2f5d4901e394c31d31a0f02eb33e4d5144dc37be718b115b527080a1,0.503735792137272,0,0.0
035acf3f0ff274591ce9e97daade09e1d75ad41f79cdf4db4ad6b2cf6b6688f0,0.4286092050476056,0,0.0
036509ea9089cf6f621fd09c23b5892cbc287bbf72c76ee15f76efb581270709,0.5039549630815721,2,0.0
036a1044efe27c038a3ff05ebfc95f89c440b9a75546fe3831aab72926dc7bf5,0.5532296653976834,1,0.0
037319b9c1cd20bdeb59a8ee83e745b9a9a32a36de0ead95e09431f638b957ac,0.366693568666002,2,0.0
0375174b697a41a1749fa1b98f6dbd908376d848893b50201d80798d6ae7a395,0.5758893395699834,0,0.0
037b6b858c3636a583b40b3d6337bab835450f7a0001d82d3f815131046f7f8d,0.47236387934131574,1,0.0
037baf4a7d5e533f83bc0fc56db8c508fb0db3d7a21ec1d8e001fd356c57c5a4,0.8161671367548626,2,0.0
03803c17e516803d3061d14c0c17b62c824fbf07520caf934ffc8a3611cd3dea,0.5408648289101021,2,0.0
038060e0c2b7feb5645fc8f6777fc86054deeb0fdff8ab388cc5467b7066ea40,0.51098051515651,1,0.0
03870baf8dbe5fae4130ebc5964e6cbcceaa21ae2adf08a88368bdb447911c39,0.3105035743889888,1,0.0
038a8376661f35fae2e4c61deffa3bed91bfba9826b506de3ba35cec8b9e8d91,0.48242215378428177,2,0.0
03991f9149e87f810711596eec292b5660bd286f26418213c9bb7065c600d66f,0.6140164568202087,2,0.0
03a104a6bc9b3437c966390e500e8347acc364bb137febe1e5a7a31ee889ec53,0.46701433314468066,2,0.0
03a12e70909ad4b90dc60f2df1d7dac02e4a8c9de71796a57f383a270c4905ad,0.9609948812130864,2,0.0
03a49fa6d1420e47df4d453e1d38b835e67a9e806864511539e2706d45651b9a,0.49273791118287924,0,0.0
03a7c5302a3b2c8fb37f3a79bc0f7c0d2f698f768fe40ce1960dd6854ac2ab9a,0.48965449352196,2,0.0
03a98abc5217cea5a9abc78e8434585a351ba1b609c50850ef37be73c3382b48,0.4619213964928788,2,0.0
03aa37d87e358dca777729ab600d4bb68eed364a1741aa50aefe67e849af8088,0.5120689226445818,2,0.0
03ab0974921a55a0da68f04bebc4aeb649d5f914a486c2fad569087e1fb36bea,0.7240020669380283,0,0.0
03b4934d8045a8c0ec3855335d7861e0a4db45e4eb2b7b44dd9b19923760ce1a,0.5072729972071589,0,0.0
