user,length_years,missing_samples_pct,p1,p2,p3,p4,p5,p6,cnae,contracted_tariff,zip_code,municipality,num_active_periods,tariff_fixture,cnae_2d,sector
3b1f79ef776393ce105e92fb3d8836674881367ff8e4b5fa3338372f4d616731,4.8104038329911,0.132802124833997,4.4,4.4,,,,,9820,2_active_periods,20012.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3b20eeff55b4f2c993004ba8a124b1586f31b82353970137c69b8fba982226df,5.01026694045175,0.129781420765027,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b25fcaa2425de35b892e19feca4c971baaf475dca36ebd89ad511415922120b,2.94045174537988,0.0232774674115456,3.3,3.3,,,,,9820,2_active_periods,31001.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
3b28fed73601d077fc6e58a563ec40a3ceeb147ea97a2e9cfa7a46b3616bda2f,4.39698836413415,0.0233499377334994,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b2a5340c05dbf30247154a10e7a5e1beb339b44525260dd8b77a2646bef69cb,1.26762491444216,0.0269978401727862,8.05,8.05,,,,,9820,2_active_periods,48901.0,Barakaldo,2,1-1-0-0-0-0,98,Household production
3b2b22f04d2ae2e1735e2dc700014c5a9fd77c7c820f3ee4a4ece28f7aa51791,4.16427104722793,0.0219154065307911,3.45,3.45,,,,,9820,2_active_periods,20003.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3b2d8ca47e620a6970356951723e6446323658f6e5460cdcddf2ccc538428c42,4.96098562628337,0.1310706401766,3.5,6.9,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b2decc95e6179b84aee52d322f7e4f077a0dcb39403a1ad874c0ad11787dd22,5.01300479123888,0.238940469688695,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b349f04b712ab04e6a4bc96c84303420b3edea653f1bd22fdb4daeffa3ab4a6,5.01026694045175,0.293715846994536,5.5,5.5,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b3dd7c29ebbed553bfee16e3b0ff50e5c88dfb24f65cd8f311e1284cbe2a445,3.00342231348392,0.0189911880887268,3.3,3.3,,,,,9820,2_active_periods,48014.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3b4332193e66c1ca7a4827d7d6d0952a901d023246c5ccf46c537786399e8590,3.26899383983573,0.0139586823003908,2.3,2.3,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b4df2cb0a20a5e871a04bc483ec963b149b2926661103ef11996193b4ee5bab,2.31622176591376,0.0246256895193065,1.5,1.5,1.5,1.5,1.5,15.001,9810,6_active_periods,,,6,1-1-1-1-1-1,98,Household production
3b55fec6f41c1a99e2e3560d803678c346f8d9b1c5f4749c16a37c42123886b9,5.01300479123888,0.238940469688695,6.6,6.6,,,,,9420,2_active_periods,,,2,1-1-0-0-0-0,94,Associations
3b560f74563f2465cae868d3e2e6c1c0b779c2ba0be58a31560b9d529146862b,5.01300479123888,0.238940469688695,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b56632055bff0c0f987e42afa0505d0415cb9db566cc85a8e6b856178fc0727,4.9719370294319,0.0206497797356828,9.2,9.2,,,,,5630,2_active_periods,,,2,1-1-0-0-0-0,56,Food and beverage services
3b570dcb10f72258ad9ff60f365a7fefa1cb840f19395d7e387f5fe6c11b442f,2.28062970568104,0.0250100040016006,15.0,20.0,20.0,20.0,20.0,20.0,9820,6_active_periods,31015.0,Pamplona/Iruna,6,1-1-1-1-1-1,98,Household production
3b5d679235a073f93ec68c6e57aeda8fbef8d9fe60c1c138f2d7be049aa28865,5.00479123887748,0.291757840991977,6.6,6.6,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b6012c0ebe18d467a3b91ddf2b15bc7fdd9b171171b8c96fa7a31c6594fa795,5.01300479123888,0.0728199526670308,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b60d66e45243892c432b664b6f3fc1ce47757d1339938dc1d1d9a91284f8b22,2.36824093086927,0.0240847784200385,6.0,6.0,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b61dbe1acb1827264e8806870db672f5ad08feb7e8720208f2f6968ba353592,3.36481861738535,0.50515324111744,3.45,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
3b62618d05133e98848bc459f8b86b30503b1dde1786f52341c3a96585e73420,4.19164955509925,0.0217722621380361,2.3,2.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b65227a06d924de9732d4cc0d0c0f565d8d7f1f2b86bd6276d04f7c585be44b,2.92128678986995,0.0234301780693533,8.05,8.05,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b69ff30f7e11a2a1a42cb141aaf3fb0278e2b789f81b52814c2e02ac1db9ef2,5.01026694045175,0.341530054644809,6.928,6.928,,,,,3600,2_active_periods,,,2,1-1-0-0-0-0,36,Water supply
3b6a5724b1b403440dacd1d506c8b4840c43ce37e6bba7ac5eff6a5b62960085,1.80698151950719,0.0252525252525253,2.5,2.5,,,,,8411,2_active_periods,,,2,1-1-0-0-0-0,84,Public administration
3b6a89e3eced4a9541b9ca570f0e07b6f2e6ad354e20a0550ff6356aaa837c9e,4.09856262833676,0.0222667557336896,6.3,6.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b6b10832dd97c25266a516011b1e02ec97b7a7633fd3f57f48b495b570259aa,3.01711156741958,0.0226860254083485,8.8,8.8,,,,,5630,2_active_periods,,,2,1-1-0-0-0-0,56,Food and beverage services
3b6b934dc9c26f50429710c186047be2a4d6cc1ff42df5c0385fb6b6ce572efe,3.7700205338809,0.0242072137496974,3.45,3.45,,,,,9820,2_active_periods,48003.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3b6e61b43420434031c0391b52b7df42506e5c787b99cb8230379df290e81013,5.01300479123888,0.0750955761878755,3.45,3.45,,,,,9820,2_active_periods,1005.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3b7094944e1e00cecf2e238058be1786f70450efb97e2ec2558c98399066a648,1.58795345653662,0.014367816091954,14.5,14.5,,,,,4649,2_active_periods,31008.0,Pamplona/Iruna,2,1-1-0-0-0-0,46,Wholesale trade
3b71707954dc962ab68fe44fa46b62d9a9b5348ce457bfa596e65d6b08e711a8,4.53114305270363,0.080563947633434,4.6,4.6,,,,,9820,2_active_periods,20018.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3b79a3170d071f4bbcc8d5490811e979870a02b727aedfce6ffafac85c8604c0,2.55167693360712,0.232474964234621,3.45,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
3b7e8d443e2438bc2487700bc1a16db486c7dc777e9a050833a3679404777ea8,4.95824777549624,0.186361126449475,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b7e990b456f6ac097cc465ba57ea719d3c293c9de77238df32c1b5babddc783,4.42436687200548,0.134075907590759,4.6,4.6,,,,,9820,2_active_periods,9001.0,Burgos,2,1-1-0-0-0-0,98,Household production
3b82d19089c44e42f559a6b3944548cf2862c782fd1c3d591290e6cc9c99878c,5.01300479123888,4.27817221918806,5.7,5.7,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b842cd233e205558aec2888d87e19376917d894cdb39936f3df24ba1a0732c4,2.24503764544832,0.0203252032520325,3.3,3.3,,,,,9820,2_active_periods,31001.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
3b86345afbfe32a72e67dfa8ba523aa14d85a61b4290134642fb7986256022f0,2.06707734428474,0.022075055187638,3.0,3.0,3.0,3.0,3.0,15.001,5610,6_active_periods,20003.0,Donostia/San Sebastian,6,1-1-1-1-1-1,56,Food and beverage services
3b896c1a897c5901fd92bcf97945f9c69fbab29c373347eef6aaf7df2d8aadb6,1.2703627652293,0.0269396551724138,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b8aa59f4993cf9edda8c19654c62ea0d4327c703a6f2e400b8e37cc921db97f,5.01300479123888,0.0750955761878755,2.2,2.2,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b91c3b8833a7364c9d9fea45451bd2a8a97b728662a620d2c3ce0af924187c8,4.68720054757016,0.0194704049844237,1.1,1.1,,,,,8411,2_active_periods,,,2,1-1-0-0-0-0,84,Public administration
3b9216f68dd29ff0c89c37e6f41a7211c3795bf8b05033f6481816c3f828bedf,5.01574264202601,2.89983624454149,13.2,13.2,,,,,9499,2_active_periods,,,2,1-1-0-0-0-0,94,Associations
3b92d90bd8eb6568af38f389aebf8575bf6de9e99efcf595c35053b55ac151d1,5.01574264202601,0.181950509461426,3.45,3.45,,,,,9820,2_active_periods,48013.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3b94007564b93f5e9e7c2a11f858843b10a746d58b300906bfb1739843843dca,2.55726671229751,0.0446090020966231,3.3,3.3,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3b96c40a5826c398dd2825ac2507a85e21fd20e462f74cbab3b9c533ec4d1a71,3.85215605749487,0.0177683013503909,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3ba0306e12a30866ae7c6648903e43ad7a473c37b7c1d3f325db5488b577047e,4.94182067077344,0.131578947368421,3.45,3.45,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3ba39a93e651985be4ae9fe7dbccdc7e99052fd9c7bc4d4e6cafd1792b8e23e3,5.01300479123888,0.238940469688695,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3ba553ef8f35b4abe8553545671f532f814d04b99fff477fcfabc210d07c1125,5.01300479123888,0.157018022938285,3.45,3.45,,,,,9820,2_active_periods,48005.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3bac407f08bf3cb908d09e52994d27a9951041be5cd36e38cfa34c409e776849,5.01574264202601,0.184224890829694,4.6,4.6,,,,,9820,2_active_periods,20008.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3bb08c8f7c1503f84f512bd21d8f62e8d6c30a70ae763f5e05b6e98ae381cbbd,5.01300479123888,0.184325505188422,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bb40e1b9acba900bab842f5ef9751aa8d94cd7a1e0ee50921105964797546f0,3.46611909650924,0.0230384412848868,3.3,3.3,,,,,9820,2_active_periods,28042.0,Madrid,2,1-1-0-0-0-0,98,Household production
3bba079c3b42bd06adf82b16f85d4d1e0474d3a8f16f37ee1363a021fcf1a0fc,3.88501026694045,0.0234907211651398,3.45,3.45,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bbc8bb2d8306d5c781b7be0c9ad1ed9579c032483da5e5dfb8e5833564ef335,4.44079397672827,0.0231196054254007,2.4,2.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bbd7ac90db4964c15a2ea69458a66c55bcdd725cc51c489624d38f9fd888a5d,5.01300479123888,0.129710540688149,4.4,4.4,,,,,9820,2_active_periods,20015.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3bbe93b42681dc34b9f83bac1fe7a8c4c14f4a3269f77291e33be1bc6f02f4ff,5.01300479123888,0.238940469688695,4.6,4.6,,,,,9820,2_active_periods,1003.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3bbf6d98e337fc15f83c1cb5ce9a06e450c1f948f1af6f76c397e3592958b383,4.13689253935661,0.0220604456210015,3.45,3.45,,,,,9820,2_active_periods,28341.0,Valdemoro,2,1-1-0-0-0-0,98,Household production
3bbf7d29d75d72f246a05b5acd6dfb442ad6d6c8512f6acff6e9a2748acd0797,4.70910335386721,0.0218023255813953,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bc0bc6a12afe209843964a30fcd3e814cdbcf5b47c4b084ab3978543af071df,4.56125941136208,0.0225090036014406,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bc366b47621e91b005950e845636b2baf4a83e01115450954147b64cd40fa6e,5.01300479123888,0.129710540688149,3.45,3.45,,,,,9820,2_active_periods,1010.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3bc3e10c89ea8a41eefcbba8b6ee7f55c0ecea409632c94f09dfae629645696f,5.01300479123888,0.0750955761878755,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bc56fbbdfc3a97a05f9920cd6ea55f6ef894514c771f6d62c6dcfff46d0857e,1.92470910335387,0.0237079184447606,4.6,4.6,,,,,9820,2_active_periods,28032.0,Madrid,2,1-1-0-0-0-0,98,Household production
3bc90568a2706556b23fb28170b818e345f52659d7aa8579916c7edf0f6aac73,3.97262149212868,0.0229726625315874,5.75,5.75,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bcb04513d45ebbdd007f97772cc1a94a39ac07c35a3faf265f9fe821d242b3f,2.40109514031485,0.023755226149753,4.4,4.4,,,,,9820,2_active_periods,48930.0,Getxo,2,1-1-0-0-0-0,98,Household production
3bcd991dd70920824e541263449971460df0d2304109a8654f3a2b57192f50b2,2.92402464065708,0.0117041198501873,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bd8cd0506b37f2b579bd2405936f430628ddf36432a50649f8a63a9ee669af7,5.01300479123888,0.175223011105043,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3be8ab9558ccec83560dd9dee124c1b2020c527c2bcc773f02717cb3e073a388,4.86242299794661,0.0774211711711712,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bf20a0b7b32c3cebde671e13b210f6cd676a5c373e8ee07f26d0cf61984b97f,2.1409993155373,0.0213128729752771,3.3,3.3,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3bf49a65c1d4c8cd1c48bc96e505c99ae718e4a36fd46b7afe9377bb508d5442,4.19438740588638,0.0190382941688425,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3bf7d2786ac5f75f8c40f6b390e0862e61124fb5e6ff295456a4abe78482f7db,4.72553045859001,0.0217265353418308,3.3,3.3,,,,,9820,2_active_periods,1194.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3c0452563ef59d037b8b46492dbae4dad18655c5c9f5862fabe888be2dd33c18,5.01300479123888,0.348170398689241,3.45,3.45,,,,,9820,2_active_periods,1012.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3c0e04c5c2d64c2471a7f18daeb8294a821673b7908068fbf0a08abb26340a9a,2.5927446954141,0.0219992960225273,3.45,3.45,,,,,9820,2_active_periods,28012.0,Madrid,2,1-1-0-0-0-0,98,Household production
3c0f70cf4a978c7e1506d11765e15e2de44aaa235d5d0b62eff1f8df9e62d13c,2.65845311430527,0.0214555441125987,6.5,,,,,,5520,1_active_periods,,,1,1-0-0-0-0-0,55,Accommodation
3c1d53d3f8e039463c31545204ac9a6564042cfb327151c7231c737909ceeab4,1.7138945927447,0.0266240681576145,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c25b1007048b90ea4791db4cc1c1bea15aded89cd5c706ab7c4b4e496aa27bb,2.99520876112252,0.0228519195612431,5.5,5.5,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c280982db53b7ef0071339502727ab6dd54d454370cd6f2c790353e09fba52c,4.03832991101985,0.0225988700564972,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c28a01d9017fe0158472016b1fd7f6541772aee34536493b5b1f3d52eb6e760,2.35455167693361,0.0242248062015504,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c304740f3d9f304764b10eec14681d266023932c5239db9495bd39527cd6f54,1.35797399041752,0.0252016129032258,3.45,3.45,,,,,9820,2_active_periods,1010.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
3c385a1c5686c644de78741ace14cd10d9d30518b772f81fb72777e81d614349,4.60232717316906,0.0223081499107674,3.1,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c3923d1d9c2a6af7c3c0376cf32b2c6add476b7ee2a77e76099a9a7f39b0a6c,1.40451745379877,0.0243664717348928,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c420972a0e0da7ece9d4d4ff796e196345f41cf11bf502688628783d770e88a,4.55030800821355,0.0225631768953069,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c4224e04df22f5453b5e58234e6b3a24eac2615716d395ae2c8c27daa35a0cd,1.44832306639288,0.0315059861373661,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c46db8a48e53387cc1da10de48250d734480d4144f027e93f4446ed88fc7b4d,5.01300479123888,0.0750955761878755,3.3,3.3,,,,,9820,2_active_periods,20016.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3c4785698388237b3521843fcf9127d353736bf7a40ba95891987fe9b2104e20,1.34976043805613,0.0169033130493577,4.4,4.4,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3c47f720a94a3424dcb4da9aa87bfe9a2dc08a4ad61de147900011973eb58115,3.11567419575633,0.0219683655536028,6.928,,,,,,8412,1_active_periods,,,1,1-0-0-0-0-0,84,Public administration
3c5077879258aa9efb3f16dd2d721f89bd9da3f1e0bac44000d52d8f1b0dadf9,3.60848733744011,0.0252908447142135,4.4,4.4,,,,,9820,2_active_periods,31016.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
3c53d28fb1ef36859d6d8bf08b1987c75c2851ffddfa8fa34567c4a061c0ecd8,4.97467488021903,0.185745734727573,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c53d36c5e482faf21278faa3139f1b9509e71886cf3c4136c385c0e0d4e1776,1.81245722108145,0.0251762336354481,6.0,10.0,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c5bc2f0f0a7c90b93af1a090a75881e1ca8a91dd7ea2b8dd0b81fdff13bfe1b,2.39288158795346,0.0238367658276125,3.3,3.3,,,,,9820,2_active_periods,26002.0,Logrono,2,1-1-0-0-0-0,98,Household production
3c5fe1391067fc523e4a123ef9d534cd45950bdb867fbd99aeb91f0c1806f997,2.79260780287474,0.0163398692810458,3.3,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
3c65183f31963f9c570aa47aa41136ed2907ab28b999b961a4d19b2438397431,4.63244353182752,0.0221631205673759,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c690d9a7fea8eed8124b44e973c03ebe3cf293a808bf0f436d0eb884b694ae9,4.47091033538672,0.0229638701775873,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c6f351280b768dc5f0a8a299f1078fb6c8b2e805d51600a49b711a4700aad8e,5.01300479123888,0.129710540688149,3.3,3.3,,,,,9820,2_active_periods,48003.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3c6f6f66ad936371ef2a18fd325ee1092dc97f07a3b31c0ff3f8ca67e59eea87,1.46748802190281,0.0233208955223881,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c70771e76c0053ef0d69cc8230d011399e7750110a74aa3cff4f96951d5aa27,2.2943189596167,0.0149164677804296,0.5,0.5,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c747b8b4221b6b3823200e252b6bb6274930c8cf89b3266b4a533c2a2502343,3.94524298425736,0.0231320842007865,3.45,3.45,,,,,9820,2_active_periods,48005.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3c74a48297f21ea6fb48f5066a89d30384b89d8cce7078d9a934f15696754185,3.73169062286105,0.0244558571777941,1.725,1.725,,,,,7990,2_active_periods,1003.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,79,Travel agencies
3c75f2df3f0a50d9d1e3c87a49ac0c197af2bf40808ba3159c90777d192ab602,4.3066392881588,0.0211909302818394,5.0,5.0,,,,,9820,2_active_periods,28007.0,Madrid,2,1-1-0-0-0-0,98,Household production
3c7c80eeb709fc46bc39e1ec9bae082b95f195a3bdf17b3290e6223acf531952,1.1937029431896,0.0191131498470948,1.15,1.15,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c7cfab7b62c3f91a43d7011b104e345b5c77b03b3cde33e875b0046909ca85a,3.55099247091034,0.0224877923413004,2.3,2.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c85d500faf17ed8ebd713013e9aa9effc429366d95f1d11121cc3595c873bd8,1.36618754277892,0.0250501002004008,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c8a6e37ccfe1cf45f51e6f2dfd611a28f60a00b62117f0f496af663a9276653,1.15537303216975,0.0098736176935229,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c8a8ad6be8e6c7bf76fa28719e400e386df64df6dec4ff20bb2f6e83d7d3fa8,5.01300479123888,0.675860185690879,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c8fa75ae014f617f78deddec7527cca136ed8a89c25f354a1e09906027c69cc,5.01300479123888,0.238940469688695,4.6,4.6,,,,,9820,2_active_periods,48009.0,Bilbao,2,1-1-0-0-0-0,98,Household production
3c9180025fc787fcbc6d88290f521ea34be2003ba3bd93e588c60294350ab9d4,1.06776180698152,0.0106837606837607,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c92c6f98f64305e394c300ec97d61f99ce11af62a1e39af7aaf5ab15a27a37d,4.86242299794661,0.133727477477477,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c93032725310480b6b4acbbe431f63bbf1fdf528a8e11b3f046abb86ce5d180,3.25530458590007,0.0245304177179703,3.45,3.45,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c9389874eb04eea13902132d85bf718bad1f3ba33fbfa17563422745870038f,4.8788501026694,0.0771604938271605,3.45,5.75,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c93ceade8ce2f24337fd3555c3fa5830bec41dde07113b738c89f33b9a03056,2.40657084188912,0.0189609404626469,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3c951f6db7916aa5876d6d5cd9d55acf5f2a5a4f181585927b6512c4eca62444,4.76659822039699,0.0215393452039058,4.6,4.6,,,,,9820,2_active_periods,48930.0,Getxo,2,1-1-0-0-0-0,98,Household production
3c956bcb4c83a7dc01047497da51280abeac03a606d1e1c1673eef0da0386207,3.09650924024641,0.02210433244916,5.75,5.75,,,,,9820,2_active_periods,50007.0,Zaragoza,2,1-1-0-0-0-0,98,Household production
3c9c3a0d408e590faf0f34fb429aba79a03ed9be3c42f60a35c20780ca477a42,4.6652977412731,0.0220070422535211,4.6,4.6,,,,,8731,2_active_periods,48015.0,Bilbao,2,1-1-0-0-0-0,87,Residential care
3c9d2b1eac61d9c9624ef2428587c29d9adb1b7046e7ab8a3cd925c21d26e7a2,4.12594113620808,0.02211900022119,8.05,8.05,,,,,7311,2_active_periods,20018.0,Donostia/San Sebastian,2,1-1-0-0-0-0,73,Advertising
3c9fb4e1946b45805e0363c6f3fa1a244fe700c33a92830306f1fa94e6eebd17,4.53125712981976,0.0151053598851993,2.3,2.3,,,,,9820,2_active_periods,27297.0,Lugo,2,1-1-0-0-0-0,98,Household production
3ca508d0d7dc1f73c2b5f5d0fa11ca33b91a9fc4390c276e7fa0884e8f899671,1.14567647729865,0.0199143682166683,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3ca983c197dfa14aa8a566f40c8f3d88b6d9120d29ae360aa7920a0980c038fa,4.75838466803559,0.0791139240506329,3.7,3.7,,,,,9820,2_active_periods,20002.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
3caf5e35a56a336705d5b06e26f791373c4311e150fb1ce0841a2250176c5dad,1.97125256673511,0.0231481481481482,4.0,4.0,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cb0d26b069cc9ee95f2314e6c412d2f81223a4685dce7a9ff3c82f4a20766e9,2.48049281314168,1.66942604856512,3.3,3.3,,,,,9820,2_active_periods,28038.0,Madrid,2,1-1-0-0-0-0,98,Household production
3cb234c84f556a146129ddfdd82a5ff4752efe08e48221cfde157f24c312d453,4.45995893223819,0.0127890321260487,1.1,1.1,,,,,3600,2_active_periods,,,2,1-1-0-0-0-0,36,Water supply
3cb4b0cec313551d67712208f6a9e50a76e243fb5ca29fae8b4e0a5c6ca6d2b5,4.12867898699521,0.019341290893015,3.3,3.3,,,,,9820,2_active_periods,20304.0,Irun,2,1-1-0-0-0-0,98,Household production
3cb67f6ab81814d097ff3abe53291b952173a38522849a8cbe1baa6fbfef9aca,5.01300479123888,0.129710540688149,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cb6936e0ee1ca1563303c130cb76afc3fc55e98125367dd38625b025a9e59ae,3.51813826146475,0.01621271076524,3.2,3.2,,,,,4719,2_active_periods,20003.0,Donostia/San Sebastian,2,1-1-0-0-0-0,47,Retail trade
3cb8020109d13b5e30ea372a221b9879fb747fe33ea2011f24584c8e3f43ab60,4.2135523613963,0.0243664717348928,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cc2f9ff3876bafbfa7646627e7cc32b2bac3b6d04f9826a2b18897fae43afbc,5.01300479123888,0.0750955761878755,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cc81b5ea9b685cee7cb4a56cdfd2e7b7aa382566095aea1216adba4fda4843d,4.60232717316906,0.0223081499107674,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cc85144fbae9b6a44c98b388cf7af5dbb8bec7ce2fe161d0222ac0228bdb6c8,2.71594798083504,0.0252016129032258,3.984,3.984,,,,,1071,2_active_periods,,,2,1-1-0-0-0-0,10,Food manufacturing
3cc9675e5d15e81058ac87ab686513665acb8625681a114464a5c9262b62335b,1.00479123887748,0.0227066303360581,3.0,3.0,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3ccdd66defea948d06ffd731f94cbf5f2ca551d6e9d7f32da1533f7c8b6a274b,4.45722108145106,0.023034398034398,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
3cd051ecfa354e672252537609b43ea7b0cb482f7d04a4ce9bb3f7277aab2e2a,2.09719370294319,0.0217580504786771,6.6,6.6,,,,,3600,2_active_periods,,,2,1-1-0-0-0-0,36,Water supply
3cd4b3284fcb3e2338d29393fa10dc15ab0626de78267e3d8da99fe490c31a3c,5.01300479123888,0.0750955761878755,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
