sector,date,avg_kwh,std_kwh,n_users
Household production,2018-11-12,0.2589701051199924,0.2997974832798262,9517
Household production,2018-11-13,0.25213939232828253,0.2944009785983112,9529
Household production,2018-11-14,0.24394151638327086,0.2912785766438318,9539
Household production,2018-11-15,0.23453296843987564,0.28163626396148866,9546
Household production,2018-11-16,0.22738001302578273,0.27218510043086425,9559
Household production,2018-11-17,0.22995427061030957,0.27023243005124925,9560
Household production,2018-11-18,0.2592856837942137,0.28505070861125015,9559
Household production,2018-11-19,0.25446471440391405,0.29683972955029786,9570
Household production,2018-11-20,0.27447295029304236,0.32178826856645515,9587
Household production,2018-11-21,0.2699208549120735,0.33371255876426037,9591
Household production,2018-11-22,0.260426343485762,0.32550008963059346,9596
Household production,2018-11-23,0.2542875769821073,0.32416577198675833,9602
Household production,2018-11-24,0.26183319850169917,0.32234749646011424,9603
Household production,2018-11-25,0.2794332777215667,0.32284118465183104,9601
Household production,2018-11-26,0.2843061257794115,0.35003808526610214,9608
Household production,2018-11-27,0.2710513163889522,0.33343676536086636,9620
Household production,2018-11-28,0.2653091559263666,0.3295781887000637,9630
Household production,2018-11-29,0.2625202104522448,0.32457162590686683,9644
Household production,2018-11-30,0.257126477735493,0.3229376616219179,9649
Household production,2018-12-01,0.27063398598234756,0.33695245877910956,9650
Household production,2018-12-02,0.2744733157921431,0.3267120180732961,9654
Household production,2018-12-03,0.26244280392095165,0.3238266215750309,9673
Household production,2018-12-04,0.2556973466152924,0.31573827045689357,9682
Household production,2018-12-05,0.24558405581591247,0.306007114428274,9691
Household production,2018-12-06,0.2515556667511616,0.31365918208832577,9691
Household production,2018-12-07,0.2472220459686861,0.32238143102892336,9703
Household production,2018-12-08,0.24142904162197704,0.31587558637868424,9704
Household production,2018-12-09,0.2702071569666721,0.31276214151034104,9703
Household production,2018-12-10,0.26737237996907637,0.32951619198996335,9714
Household production,2018-12-11,0.2768441495194106,0.3460814955075784,9726
Household production,2018-12-12,0.278158514033937,0.3462711937791699,9730
Household production,2018-12-13,0.2828450710432748,0.35145133045838406,9735
Household production,2018-12-14,0.27549235580877834,0.352782762469859,9743
Household production,2018-12-15,0.27671612882890056,0.35222499054784573,9744
Household production,2018-12-16,0.29126606990138004,0.3335015677767502,9744
Household production,2018-12-17,0.28492563416994277,0.35676502042874514,9755
Household production,2018-12-18,0.2862242042567486,0.35836083855573087,9764
Household production,2018-12-19,0.2780054247284925,0.3486731391567634,9775
Household production,2018-12-20,0.27055765929456443,0.35000192383132034,9779
Household production,2018-12-21,0.25432091525775175,0.3323022137703892,9785
Household production,2018-12-22,0.26162607719822334,0.3191697169174976,9785
Household production,2018-12-23,0.27049864600822443,0.32095704497482364,9785
Household production,2018-12-24,0.274488490762385,0.34845456300484295,9787
Household production,2018-12-25,0.2557993426654405,0.3519195978648277,9787
Household production,2018-12-26,0.27421909032091096,0.3489051313045811,9800
Household production,2018-12-27,0.27957205572060984,0.36447075116635963,9805
Household production,2018-12-28,0.2860593300536577,0.37178381306651276,9815
Household production,2018-12-29,0.2719010303930972,0.3638138608538564,9815
Household production,2018-12-30,0.28577234314808625,0.37263644613061253,9816
Household production,2018-12-31,0.3004548506419968,0.3942641297641967,9820
Household production,2019-01-01,0.28905748276001203,0.4072480226756473,9823
Household production,2019-01-02,0.31263515221481764,0.41235307988892844,9832
Household production,2019-01-03,0.3086822708307873,0.41698871766342016,9843
Household production,2019-01-04,0.31313812140334746,0.4359029839143571,9846
Household production,2019-01-05,0.3178759335432324,0.4495764044960514,9846
Household production,2019-01-06,0.32441187622723267,0.45684838769466196,9846
Household production,2019-01-07,0.33608843954493,0.45625602258751724,9853
Household production,2019-01-08,0.33059842035584835,0.4557564458720557,9865
Household production,2019-01-09,0.32132786942011393,0.4368120120401682,9888
Household production,2019-01-10,0.31945158344991137,0.44268724048372476,9904
Household production,2019-01-11,0.31646308823472036,0.44397312997424376,9906
Household production,2019-01-12,0.318810097901039,0.43589222234404856,9906
Household production,2019-01-13,0.3316564796039291,0.4200139646304097,9906
Household production,2019-01-14,0.30807723690792627,0.4054589629047278,9919
Household production,2019-01-15,0.29691871253417457,0.3949302962939149,9926
Household production,2019-01-16,0.29785317368784675,0.3981812794618051,9943
Household production,2019-01-17,0.29835393030056884,0.39670392818398226,9956
Household production,2019-01-18,0.30015400194470937,0.4114644963618781,9968
Household production,2019-01-19,0.30784840753230847,0.4205926077896879,9968
Household production,2019-01-20,0.3190690006935236,0.40717923022350355,9968
Household production,2019-01-21,0.3124509254603571,0.4145704969499958,9976
Household production,2019-01-22,0.32293925534483364,0.4305739277677417,9995
Household production,2019-01-23,0.32250274537204054,0.46931114179719197,10003
Household production,2019-01-24,0.31458686126280133,0.44504968594229516,10008
Household production,2019-01-25,0.2991501368973153,0.4024848031036034,10013
Household production,2019-01-26,0.2875282747364645,0.38633924218031845,10014
Household production,2019-01-27,0.32264178331974924,0.4047730470688692,10011
Household production,2019-01-28,0.31250307899495294,0.4118490895936873,10015
Household production,2019-01-29,0.308877472438738,0.4090904482066436,10016
Household production,2019-01-30,0.3053270372980592,0.4119066990818555,10025
Household production,2019-01-31,0.298185982663448,0.3954311477010683,10032
Household production,2019-02-01,0.2870156353580661,0.38321502375577166,10042
Household production,2019-02-02,0.31755261754028696,0.4161048111746177,10044
Household production,2019-02-03,0.3319563613178309,0.427748245239476,10043
Household production,2019-02-04,0.3132623042987632,0.4304398502908988,10052
Household production,2019-02-05,0.30031115193003055,0.4028417696980284,10057
Household production,2019-02-06,0.2827929675799521,0.3734360484509647,10064
Household production,2019-02-07,0.2851199211978998,0.37168944702393925,10075
Household production,2019-02-08,0.2703828395765412,0.3618716840431126,10088
Household production,2019-02-09,0.26657880651031035,0.3514429759667864,10088
Household production,2019-02-10,0.2971644740433332,0.3581597938034496,10089
Household production,2019-02-11,0.2881847934576908,0.37299164472211505,10109
Household production,2019-02-12,0.280861648178057,0.3683494792171718,10122
Household production,2019-02-13,0.2798983496648586,0.37035966780217855,10132
Household production,2019-02-14,0.2623525031672101,0.3445966194749581,10147
Household production,2019-02-15,0.24917687078309847,0.33312878199883755,10152
Household production,2019-02-16,0.24882684702792085,0.3341129747592675,10153
Household production,2019-02-17,0.25315115136360544,0.32718130054030914,10153
Household production,2019-02-18,0.2569726824777416,0.3254445651361721,10178
Household production,2019-02-19,0.2566781775094739,0.32612575551709405,10192
Household production,2019-02-20,0.25405527991422017,0.3298857663518634,10198
Household production,2019-02-21,0.24694217045528774,0.3292278844285276,10206
Household production,2019-02-22,0.23756266851214064,0.3202141961363981,10213
Household production,2019-02-23,0.2394533632063618,0.33203632683684536,10213
Household production,2019-02-24,0.25223026512115126,0.32958077367793814,10215
Household production,2019-02-25,0.25201522520113867,0.3227468470268908,10227
Household production,2019-02-26,0.2450795318618961,0.3152832994399579,10239
Household production,2019-02-27,0.236922260978512,0.2986193073028804,10243
Household production,2019-02-28,0.23830335790601584,0.30390965389565683,10263
Household production,2019-03-01,0.23494876619896715,0.3093853374723416,10263
Household production,2019-03-02,0.23462883684357932,0.31216905789558663,10262
Household production,2019-03-03,0.23941622687705946,0.3137581677937115,10261
Household production,2019-03-04,0.2474465481037513,0.31640188595779,10261
Household production,2019-03-05,0.24015896300344086,0.3100853680497583,10261
Household production,2019-03-06,0.24305516020016896,0.3034479871982147,10258
Household production,2019-03-07,0.23565154865202392,0.3024596476922118,10257
Household production,2019-03-08,0.23665564694150454,0.2934117829379207,10257
Household production,2019-03-09,0.23564285030883447,0.29261574769476073,10257
Household production,2019-03-10,0.2565328235836584,0.29662029820153213,10257
Household production,2019-03-11,0.24885448216935857,0.3039148768573882,10257
Household production,2019-03-12,0.24751142838056647,0.29526341038497833,10257
Household production,2019-03-13,0.25674692858158615,0.3120949792028366,10255
Household production,2019-03-14,0.25569690747861457,0.3227997081758756,10254
Household production,2019-03-15,0.2404818149003145,0.30951046218271394,10252
Household production,2019-03-16,0.22726391482586605,0.29999714657856325,10251
Household production,2019-03-17,0.2461672157015673,0.31881949329414033,10248
Household production,2019-03-18,0.24616773236692974,0.32569108155223025,10248
Household production,2019-03-19,0.2670314695280539,0.32208228686054313,10247
Household production,2019-03-20,0.2552272743445236,0.32416148557257274,10247
Household production,2019-03-21,0.2504556124440603,0.3185532969902593,10247
Household production,2019-03-22,0.2376174132543142,0.3063499000583241,10246
Household production,2019-03-23,0.23383700046943162,0.3049573960308591,10244
Household production,2019-03-24,0.2393917100196972,0.2981091901952292,10242
Household production,2019-03-25,0.24450145543331628,0.3026762262393617,10241
Household production,2019-03-26,0.2442433598296917,0.30306555868442453,10241
Household production,2019-03-27,0.24323448876859352,0.30685360495727,10241
Household production,2019-03-28,0.2397793146479371,0.30296726067323604,10241
Household production,2019-03-29,0.22889780939843596,0.2930968618779038,10241
Household production,2019-03-30,0.2260116143847524,0.29363814931378895,10238
Household production,2019-03-31,0.2320147468611067,0.2845615373466733,10237
Household production,2019-04-01,0.2419513502219617,0.33645449749308964,10237
Household production,2019-04-02,0.24142011887705814,0.3394693545888703,10237
Household production,2019-04-03,0.2513974597417611,0.311664034740301,10236
Household production,2019-04-04,0.25120479883453134,0.3255487760396239,10235
Household production,2019-04-05,0.24680049157593323,0.31686424758040443,10235
Household production,2019-04-06,0.24695684945448623,0.31732821848629045,10235
Household production,2019-04-07,0.2616526290388432,0.32498567642177834,10235
Household production,2019-04-08,0.25527065805424376,0.3273811721332263,10235
Household production,2019-04-09,0.2530972042419801,0.3179953400944381,10235
Household production,2019-04-10,0.2511059235249332,0.3171791319791475,10234
Household production,2019-04-11,0.2503867011921047,0.32405944516384566,10234
Household production,2019-04-12,0.23691783067897937,0.31541997143552286,10231
Household production,2019-04-13,0.23471005739636613,0.3168147332927939,10231
Household production,2019-04-14,0.232403686171893,0.30526011396633673,10231
Household production,2019-04-15,0.24000097764781686,0.28391387110214505,10231
Household production,2019-04-16,0.225132981597324,0.2756979902195524,10231
Household production,2019-04-17,0.21837376997605315,0.27782549822951846,10231
Household production,2019-04-18,0.2165275919477028,0.2873905904771374,10230
Household production,2019-04-19,0.19522529646823725,0.28510101846686,10229
Household production,2019-04-20,0.18617944069656278,0.28274945261575746,10228
Household production,2019-04-21,0.19185600722016286,0.2768535143920425,10228
Household production,2019-04-22,0.20075927261221913,0.27250836282604607,10228
Household production,2019-04-23,0.21564335002226998,0.2674769973467392,10228
Household production,2019-04-24,0.22103497318431425,0.27555910528581096,10228
Household production,2019-04-25,0.21479631994687784,0.27619577355928143,10228
Household production,2019-04-26,0.21648682312969886,0.2781989181447291,10228
Household production,2019-04-27,0.2209066346022801,0.2778966684323565,10228
Household production,2019-04-28,0.22353282611175343,0.2674839636610065,10228
Household production,2019-04-29,0.2226857156824403,0.2700844001092535,10228
Household production,2019-04-30,0.21256326994524832,0.2703777788982306,10228
Household production,2019-05-01,0.22486017101746836,0.27696445000688996,10228
Household production,2019-05-02,0.2207393893003813,0.268542351055957,10227
Household production,2019-05-03,0.22336247601455503,0.2811035114615575,10227
Household production,2019-05-04,0.22432415277987655,0.2874145473404016,10227
Household production,2019-05-05,0.23042105039870303,0.28980158322939253,10227
Household production,2019-05-06,0.22941607998435512,0.2841411136722079,10227
Household production,2019-05-07,0.2239027696294123,0.26277457090692086,10227
Household production,2019-05-08,0.22310122047236072,0.2611960085432275,10227
Household production,2019-05-09,0.21974305759264687,0.25851125484966647,10227
Household production,2019-05-10,0.21125358559999496,0.2593809709625466,10227
Household production,2019-05-11,0.21446027017510585,0.2560568055111986,10227
Household production,2019-05-12,0.21952399139944498,0.25204013214133447,10226
Household production,2019-05-13,0.21824298067619172,0.25437390579923896,10226
Household production,2019-05-14,0.21391251466849204,0.24705823006489244,10226
Household production,2019-05-15,0.21269622178076608,0.24839326811012516,10225
Household production,2019-05-16,0.2161614776932733,0.25432683893802055,10223
Household production,2019-05-17,0.22244597820223447,0.26853236750906806,10223
Household production,2019-05-18,0.23492601389308854,0.29262912770970456,10222
Household production,2019-05-19,0.25239977192452595,0.2974501842469375,10221
Household production,2019-05-20,0.23097010068709586,0.2773892881299424,10221
Household production,2019-05-21,0.22125545445651107,0.25959766113284083,10221
Household production,2019-05-22,0.2159388892455891,0.2571857207908223,10221
Household production,2019-05-23,0.21675265716731895,0.2593339980899943,10220
Household production,2019-05-24,0.22010554146037875,0.266624342070798,10220
Household production,2019-05-25,0.22501747477218365,0.267496157166182,10220
Household production,2019-05-26,0.23359483861406213,0.2641596211931037,10219
Household production,2019-05-27,0.2312287400447738,0.26728918918321626,10219
Household production,2019-05-28,0.22826046610480474,0.25811257382690045,10219
Household production,2019-05-29,0.2201745439012853,0.25793534189479106,10218
Household production,2019-05-30,0.21250600095012068,0.25429801760757254,10218
Household production,2019-05-31,0.20365832303465467,0.258856197422115,10216
Household production,2019-06-01,0.19908189681169564,0.24400383459345076,10216
Household production,2019-06-02,0.2091004177519208,0.24115450899599403,10216
Household production,2019-06-03,0.21298476718666282,0.24438500164951765,10216
Household production,2019-06-04,0.2163363769658705,0.24205671756854466,10216
Household production,2019-06-05,0.21575008670355134,0.24331081299566737,10212
Household production,2019-06-06,0.20610449320794147,0.23856323199014742,10208
Household production,2019-06-07,0.20130402560269656,0.24114227296563073,10208
Household production,2019-06-08,0.19821339058014253,0.24104105494155853,10207
Household production,2019-06-09,0.21360781444162777,0.24199198491599214,10205
Household production,2019-06-10,0.2161621282352132,0.24637508981284412,10205
Household production,2019-06-11,0.21755528590968476,0.2409196180989654,10205
Household production,2019-06-12,0.2126424676189076,0.24248541093995657,10204
Household production,2019-06-13,0.2115535146933908,0.24246347697541115,10203
Household production,2019-06-14,0.20687837280694768,0.24598357117648995,10203
Household production,2019-06-15,0.19868133871053964,0.24846165737571393,10203
Household production,2019-06-16,0.20302685893037992,0.23724491838472087,10203
Household production,2019-06-17,0.2122089917869013,0.2463324606731059,10203
Household production,2019-06-18,0.20925065952824332,0.24450544136005498,10203
Household production,2019-06-19,0.21057363540952004,0.2449062966504293,10203
Household production,2019-06-20,0.21211491415082004,0.24618969059864496,10202
Household production,2019-06-21,0.20312258409915523,0.24665130411882988,10202
Household production,2019-06-22,0.19710052229063815,0.25136742544842333,10202
Household production,2019-06-23,0.19834211361062098,0.2393755790427626,10202
Household production,2019-06-24,0.21028186559137008,0.2512990350317925,10202
Household production,2019-06-25,0.208231577856466,0.24912675767410913,10202
Household production,2019-06-26,0.20809651933633952,0.2581565507857071,10201
Household production,2019-06-27,0.21007243459326075,0.2614461266463394,10199
Household production,2019-06-28,0.20439116390919465,0.2594022843568804,10199
Household production,2019-06-29,0.2008295029212394,0.2522623725125628,10197
Household production,2019-06-30,0.2035201283329519,0.24361536097363237,10197
Household production,2019-07-01,0.213364664916926,0.2550853604599092,10197
Household production,2019-07-02,0.2115450714670981,0.2553303405580335,10197
Household production,2019-07-03,0.2108453737797287,0.2595077350924754,10196
Household production,2019-07-04,0.20820362356152738,0.2643975762871965,10196
Household production,2019-07-05,0.20579315813852103,0.26831188325274025,10195
Household production,2019-07-06,0.19714131883133865,0.25794985746608085,10194
Household production,2019-07-07,0.20426505828591981,0.24924802433251772,10194
Household production,2019-07-08,0.21763711580857673,0.2613665218882235,10194
Household production,2019-07-09,0.21029247852086191,0.2532011500411731,10194
Household production,2019-07-10,0.2020006394943812,0.2531057728518188,10193
Household production,2019-07-11,0.20045078758666926,0.253304340723161,10192
Household production,2019-07-12,0.19839485965148165,0.26105086341533157,10192
Household production,2019-07-13,0.1952578175823257,0.24866729929789946,10191
Household production,2019-07-14,0.19790932790862498,0.24377275069367474,10190
Household production,2019-07-15,0.2071585651567584,0.25786105123041086,10190
Household production,2019-07-16,0.20548741208701338,0.2545486353603239,10190
Household production,2019-07-17,0.20817234026899,0.25899105416655954,10190
Household production,2019-07-18,0.20149814528530294,0.25311971469112393,10188
Household production,2019-07-19,0.19815486448896544,0.2627911490743996,10188
Household production,2019-07-20,0.19498235368443248,0.2594821499426924,10186
Household production,2019-07-21,0.1999283754117852,0.2574456124425647,10186
Household production,2019-07-22,0.20851421757072827,0.2755791352413797,10186
Household production,2019-07-23,0.21456409941750113,0.27714277057924264,10186
Household production,2019-07-24,0.21000256763041622,0.277897877660486,10185
Household production,2019-07-25,0.20531242124856813,0.2670537687263268,10185
Household production,2019-07-26,0.20469728817796687,0.2634576454430284,10185
Household production,2019-07-27,0.1970285782468772,0.2512779338428301,10185
Household production,2019-07-28,0.19192323883161508,0.24103594101058148,10185
Household production,2019-07-29,0.2021666735136811,0.25486295981,10185
Household production,2019-07-30,0.19696810260186545,0.2668193391982883,10185
Household production,2019-07-31,0.1934039666886546,0.25513003124970574,10183
Household production,2019-08-01,0.2016802704383983,0.26285513435655317,10181
Household production,2019-08-02,0.19389940045235146,0.26563217266522826,10180
Household production,2019-08-03,0.1862536669050166,0.2535336319752114,10178
Household production,2019-08-04,0.19145182823964882,0.2525685279041796,10176
Household production,2019-08-05,0.19543419837181392,0.2633885295226993,10176
Household production,2019-08-06,0.19463402040749472,0.2584791520520612,10176
Household production,2019-08-07,0.1940203595863984,0.2602433336240726,10174
Household production,2019-08-08,0.19423885025555335,0.2600093799893614,10174
Household production,2019-08-09,0.1966796500328271,0.2622613763403246,10173
Household production,2019-08-10,0.1886994190661365,0.2494276265380339,10172
Household production,2019-08-11,0.19050286599154456,0.24595432284410124,10171
Household production,2019-08-12,0.1907878943099317,0.24383274217291917,10171
Household production,2019-08-13,0.1868563578433782,0.24432618616754098,10171
Household production,2019-08-14,0.1830000897886276,0.2511479603527988,10171
Household production,2019-08-15,0.1821419743224199,0.2504078865422265,10171
Household production,2019-08-16,0.18048947707170346,0.25052498051496797,10171
Household production,2019-08-17,0.1798952979897301,0.25668961780184407,10170
Household production,2019-08-18,0.19202290416953482,0.25575840944080575,10169
Household production,2019-08-19,0.19988004860403047,0.25520719286098686,10169
Household production,2019-08-20,0.19526503855672464,0.2489842304355608,10169
Household production,2019-08-21,0.19144374718544244,0.25488543036633715,10168
Household production,2019-08-22,0.18839422698662467,0.25647674928620123,10168
Household production,2019-08-23,0.18659291079615542,0.25281896265452164,10168
Household production,2019-08-24,0.18704823326579076,0.2572741587412549,10168
Household production,2019-08-25,0.197244697714829,0.25495823627657677,10167
Household production,2019-08-26,0.20691221243393226,0.2634614920877132,10167
Household production,2019-08-27,0.20532565274499195,0.25168216055740167,10167
Household production,2019-08-28,0.20398101336248245,0.2540815312619573,10167
Household production,2019-08-29,0.20568129713423827,0.25907830353101113,10166
Household production,2019-08-30,0.20435791733762743,0.26313687827988086,10166
Household production,2019-08-31,0.204534842806502,0.2713352564208877,10166
Household production,2019-09-01,0.21630115499377003,0.267827889459883,10166
Household production,2019-09-02,0.21293383427213514,0.25873199139522823,10166
Household production,2019-09-03,0.2107891050232802,0.26260589105942467,10166
Household production,2019-09-04,0.21187053698945466,0.2632679917962207,10165
Household production,2019-09-05,0.21166973006658138,0.26775929462303577,10163
Household production,2019-09-06,0.20335303499967194,0.2608045789762935,10162
Household production,2019-09-07,0.20019326638735405,0.2629514156514269,10161
Household production,2019-09-08,0.21367374097769026,0.26359243499426865,10160
Household production,2019-09-09,0.21651778670655472,0.2530228721374322,10160
Household production,2019-09-10,0.22281293932496715,0.25315768462892835,10160
Household production,2019-09-11,0.21603047612919166,0.25349567657738675,10160
Household production,2019-09-12,0.21127400908882102,0.25253167752426586,10159
Household production,2019-09-13,0.20466493363194851,0.2548840633956559,10158
Household production,2019-09-14,0.1981807926076472,0.24679318066540004,10157
Household production,2019-09-15,0.2181853770798464,0.25727054657830684,10157
Household production,2019-09-16,0.21762190730530664,0.25402662037624313,10157
Household production,2019-09-17,0.21832996230021987,0.25278371485751394,10157
Household production,2019-09-18,0.22069051678127083,0.2570360050109196,10157
Household production,2019-09-19,0.21313904368087688,0.2542707847926689,10157
Household production,2019-09-20,0.20773431551135613,0.2562522788003895,10156
Household production,2019-09-21,0.20723937483781507,0.2683968789149931,10154
Household production,2019-09-22,0.22289056532278362,0.25399871926964335,10153
Household production,2019-09-23,0.21847859171345083,0.24960381387147693,10153
Household production,2019-09-24,0.21937033522522079,0.2514938781843872,10153
Household production,2019-09-25,0.2162916935578629,0.25031718564339506,10153
Household production,2019-09-26,0.21369688556748412,0.2563145428660249,10153
Household production,2019-09-27,0.2072907850170174,0.2538056185803184,10153
Household production,2019-09-28,0.2048696195236688,0.2590083937906679,10153
Household production,2019-09-29,0.21314141781039309,0.24973629127492236,10152
Household production,2019-09-30,0.21844319140727603,0.25595021805571144,10152
Household production,2019-10-01,0.222738283917783,0.2627823444978595,10152
Household production,2019-10-02,0.22398444872958254,0.277637086273544,10150
Household production,2019-10-03,0.21457135067665217,0.2744445991110413,10148
Household production,2019-10-04,0.2146494732461616,0.28232989542786,10146
Household production,2019-10-05,0.21176177872505852,0.27900107267033564,10146
Household production,2019-10-06,0.23000419418975318,0.27880881222799575,10143
Household production,2019-10-07,0.22095148760544722,0.26884329213013025,10143
Household production,2019-10-08,0.21996202107933469,0.2603624133479223,10143
Household production,2019-10-09,0.22194333739409156,0.275996812213477,10142
Household production,2019-10-10,0.21849156309594264,0.2909990090675957,10138
Household production,2019-10-11,0.20971860615177218,0.28862162207766034,10138
Household production,2019-10-12,0.2073097947014786,0.2835342613960118,10137
Household production,2019-10-13,0.2178924049678749,0.2753733456108445,10134
Household production,2019-10-14,0.22515018691837074,0.27733136833497957,10134
Household production,2019-10-15,0.2206993517316674,0.2734647292596402,10134
Household production,2019-10-16,0.21957675698274695,0.27357542663125356,10134
Household production,2019-10-17,0.217804510394053,0.27554822561154596,10134
Household production,2019-10-18,0.21550714488356026,0.28274915857994953,10134
Household production,2019-10-19,0.216870213658344,0.2826551464598658,10133
Household production,2019-10-20,0.24237988228779453,0.2865672014158023,10133
Household production,2019-10-21,0.23061679533992765,0.2886847567118851,10133
Household production,2019-10-22,0.24736701596332875,0.3036312277983288,10133
Household production,2019-10-23,0.24010320316544345,0.30540600689132275,10133
Household production,2019-10-24,0.23998872043488267,0.30908744287093287,10133
Household production,2019-10-25,0.2228634133603105,0.29979934207606135,10132
Household production,2019-10-26,0.21763427708134547,0.29435359224639396,10131
Household production,2019-10-27,0.2358446301368736,0.29096593401019627,10131
Household production,2019-10-28,0.22688577971521778,0.2881907938535498,10131
Household production,2019-10-29,0.22605672836483093,0.2803441746916506,10131
Household production,2019-10-30,0.22531377032784328,0.28815011212373187,10130
Household production,2019-10-31,0.21708546191181308,0.28349446991457994,10130
Household production,2019-11-01,0.2255798665959127,0.2919555118057853,10129
Household production,2019-11-02,0.21954749289718187,0.2973679904523445,10129
Household production,2019-11-03,0.24295555637835697,0.30217737562975777,10128
Household production,2019-11-04,0.24688015836396682,0.3170953250811664,10128
Household production,2019-11-05,0.25591075062912666,0.3191687194611234,10128
Household production,2019-11-06,0.25171979495787256,0.3226394842096482,10128
Household production,2019-11-07,0.25630583325105316,0.3288018878241427,10128
Household production,2019-11-08,0.2729296304068734,0.3503798883030179,10126
Household production,2019-11-09,0.28493338436718024,0.38067918824314423,10124
Household production,2019-11-10,0.3097236085045436,0.4037492755990581,10124
Household production,2019-11-11,0.2961002081877032,0.39021482839456156,10124
Household production,2019-11-12,0.28820766163039846,0.38244584563599665,10124
Household production,2019-11-13,0.2806174105084634,0.37217761337067773,10122
Household production,2019-11-14,0.28215456723643906,0.3768662831424911,10121
Household production,2019-11-15,0.29163571725631643,0.3948742765820066,10119
Household production,2019-11-16,0.3138869183907667,0.4274327802824228,10118
Household production,2019-11-17,0.32305100439810236,0.41001737687360695,10118
Household production,2019-11-18,0.3043539196456176,0.4115763441458975,10118
Household production,2019-11-19,0.29729939055681415,0.4050869643850385,10118
Household production,2019-11-20,0.29405408429705776,0.384167334694666,10117
Household production,2019-11-21,0.2822036728120469,0.37611637684104743,10116
Household production,2019-11-22,0.2801951420473271,0.3753509607983966,10114
Household production,2019-11-23,0.289915776124404,0.37478134105549055,10114
Household production,2019-11-24,0.2980349948091754,0.37423732460800113,10114
Household production,2019-11-25,0.27380713757396447,0.35726506563518856,10114
Household production,2019-11-26,0.2631077298920511,0.341473747796037,10114
Household production,2019-11-27,0.2605959948256542,0.3340367914620734,10114
Household production,2019-11-28,0.26747088648800105,0.3500243773724753,10112
Household production,2019-11-29,0.252618487265084,0.3420405378544874,10110
Household production,2019-11-30,0.27476285443455317,0.36984584224846717,10110
Household production,2019-12-01,0.28525754072278825,0.38733677854968324,10109
Household production,2019-12-02,0.2927009784058886,0.3906823361271625,10109
Household production,2019-12-03,0.2984088952849834,0.4122659216969272,10109
Household production,2019-12-04,0.3018113920763676,0.4187785533645981,10109
Household production,2019-12-05,0.2827261200982817,0.398988404607978,10107
Household production,2019-12-06,0.2774815497394287,0.3979779162221339,10106
Household production,2019-12-07,0.26304006354744,0.3871222849220145,10104
Household production,2019-12-08,0.3018016420889416,0.3963484450833403,10104
Household production,2019-12-09,0.29637379712528167,0.4060960546777091,10104
Household production,2019-12-10,0.2824489803104942,0.381475340521951,10103
Household production,2019-12-11,0.28903741050513043,0.3885931425874143,10103
Household production,2019-12-12,0.2971104787356891,0.4005071504673791,10103
Household production,2019-12-13,0.2733079304002111,0.37238310564661947,10103
Household production,2019-12-14,0.26238473404606344,0.36889558078639,10102
Household production,2019-12-15,0.27048173835214145,0.34231329061571886,10102
Household production,2019-12-16,0.2661461964564011,0.34970683746127607,10102
Household production,2019-12-17,0.271962459039591,0.35361337813772764,10102
Household production,2019-12-18,0.2666444143319143,0.35792336018864856,10101
Household production,2019-12-19,0.2592700164207677,0.35451804344728827,10099
Household production,2019-12-20,0.2570405916773959,0.3349237072447706,10097
Household production,2019-12-21,0.25842470432636755,0.3355342761934077,10097
Household production,2019-12-22,0.27368023711663525,0.340699075498089,10097
Household production,2019-12-23,0.2759487163613922,0.3474062886130846,10096
Household production,2019-12-24,0.26996423247084395,0.35493328414405434,10096
Household production,2019-12-25,0.24236573386164767,0.3382480198212442,10095
Household production,2019-12-26,0.25773239227340267,0.3545354315886425,10095
Household production,2019-12-27,0.26282366270430907,0.36867615751037297,10095
Household production,2019-12-28,0.2636316307578009,0.37957005795595283,10095
Household production,2019-12-29,0.27620594123571757,0.38032590020119506,10094
Household production,2019-12-30,0.2930322592629285,0.39727244982830756,10094
Household production,2019-12-31,0.31063953214781054,0.4330237086633854,10094
Household production,2020-01-01,0.28090903142441953,0.41873892363918347,10093
Household production,2020-01-02,0.295999768793764,0.4130469500748069,10092
Household production,2020-01-03,0.30343185196195,0.4289174360256413,10092
Household production,2020-01-04,0.2930757969937231,0.4057959479561993,10090
Household production,2020-01-05,0.2877767606273965,0.3987665817608186,10084
Household production,2020-01-06,0.29458179831085546,0.40935624878121213,10084
Household production,2020-01-07,0.30331062615694826,0.40543410183674966,10084
Household production,2020-01-08,0.2945707742463308,0.3940354181193811,10084
Household production,2020-01-09,0.28726440194036756,0.3791077913680217,10084
Household production,2020-01-10,0.28255295311053813,0.3794410978129653,10084
Household production,2020-01-11,0.284594091953453,0.37545232795910605,10083
Household production,2020-01-12,0.3130085759996031,0.4007323593151528,10079
Household production,2020-01-13,0.30583352969871347,0.4210737043415135,10079
Household production,2020-01-14,0.2890338141184641,0.3876474938561271,10079
Household production,2020-01-15,0.2831083407760246,0.3764849117286619,10077
Household production,2020-01-16,0.271073972081638,0.36214465385042344,10077
Household production,2020-01-17,0.26822995649728726,0.3583036345558402,10076
Household production,2020-01-18,0.28534600784041286,0.3732480107455789,10076
Household production,2020-01-19,0.3056375798259546,0.3846150402895116,10074
Household production,2020-01-20,0.3137146393825077,0.43548948359992745,10073
Household production,2020-01-21,0.3269601657897349,0.44860605479648863,10073
Household production,2020-01-22,0.3097057459710778,0.4215968897426652,10073
Household production,2020-01-23,0.30638218854466615,0.4182775029071444,10071
