date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-11-03,0.3988203709642933,0.36987498,0.02894539096429327,1.3730395292895978,post-COVID,0,0,0,0,1,1,0
2021-11-04,0.4121695531323497,0.39363673,0.01853282313234972,0.8338242408480584,post-COVID,0,0,0,0,1,1,0
2021-11-05,0.4238851026298909,0.40103814,0.022846962629890888,1.0572321466681056,post-COVID,0,0,0,0,1,1,0
2021-11-06,0.3976635663887107,0.39434186,0.00332170638871071,0.04611588352268929,post-COVID,0,0,0,0,0,0,0
2021-11-07,0.3934180029933718,0.37369677,0.019721232993371807,0.895366098374492,post-COVID,0,0,1,0,1,2,0
2021-11-08,0.4212997380799658,0.40823987,0.013059868079965786,0.5504070199637507,post-COVID,0,0,0,0,1,1,0
2021-11-09,0.434366955313235,0.42309713,0.011269825313235005,0.45770957564801307,post-COVID,0,0,0,0,1,1,0
2021-11-10,0.4221244654693179,0.4230117,-0.0008872345306820684,-0.17184430924756589,post-COVID,0,0,0,0,0,0,0
2021-11-11,0.4220410252298481,0.41489506,0.007145965229848117,0.2441552977556445,post-COVID,0,0,0,0,0,0,0
2021-11-12,0.4103942163780201,0.41287413,-0.0024799136219799123,-0.2543212668501247,post-COVID,0,0,0,0,0,0,0
2021-11-13,0.3843821092580714,0.3868543,-0.0024721907419285594,-0.2539213371630676,post-COVID,0,0,0,0,0,0,0
2021-11-14,0.374510129356425,0.373399,0.0011111293564250446,-0.06835894644474913,post-COVID,0,0,0,0,0,0,0
2021-11-15,0.4240842954885609,0.39417267,0.02991162548856091,1.4230760271174252,post-COVID,0,0,0,0,1,1,0
2021-11-16,0.4396998877485568,0.43139377,0.008306117748556774,0.3042338475531829,post-COVID,0,0,0,0,0,0,0
2021-11-17,0.4408276673081034,0.44518784,-0.004360172691896591,-0.3516905664401471,post-COVID,0,0,0,0,0,0,0
2021-11-18,0.4355868345093007,0.43985817,-0.004271335490699302,-0.34709012802369993,post-COVID,0,0,0,0,0,0,0
2021-11-19,0.4286560027795595,0.42475697,0.003899032779559497,0.07601275635855492,post-COVID,0,0,0,0,0,0,0
2021-11-20,0.3822481024160786,0.39424655,-0.011998447583921379,-0.7472389715572493,post-COVID,0,0,0,0,0,0,0
2021-11-21,0.377901726534103,0.36460313,0.01329859653410298,0.5627695835824852,post-COVID,0,0,0,0,1,1,0
