date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2022-03-25,0.3001876989958363,0.3039594,-0.0037717010041636856,-0.2213032529491589,post-COVID,0,0,0,0,0,0,0
2022-03-26,0.2392664707323046,0.2564603,-0.017193829267695387,-1.0413444422936764,post-COVID,0,0,0,0,0,0,0
2022-03-27,0.2332556943423952,0.24627407,-0.013018375657604803,-0.7820099758430419,post-COVID,0,0,0,0,0,0,0
2022-03-28,0.2979406686260102,0.29895937,-0.0010187013739897943,-0.1041728470515022,post-COVID,0,0,0,0,0,0,0
2022-03-29,0.3036111621356845,0.3078721,-0.004260937864315473,-0.2542938679282663,post-COVID,0,0,0,0,0,0,0
2022-03-30,0.3322326720548616,0.3001954,0.03203727205486162,2.2101810913363744,post-COVID,0,0,0,0,1,1,0
2022-03-31,0.3290078679892236,0.31523383,0.013774037989223609,0.9152385248191389,post-COVID,0,0,0,0,1,1,0
2022-04-01,0.33342845334313,0.3186659,0.01476255334312998,0.9922066304892444,post-COVID,0,0,0,0,1,1,0
2022-04-02,0.2820376561351946,0.27122563,0.010812026135194608,0.8305005426648341,post-COVID,0,0,0,0,0,0,0
2022-04-03,0.2684804984080333,0.25949478,0.008985718408033305,0.7678926925693453,post-COVID,0,0,0,0,0,0,0
2022-04-04,0.3407785635562086,0.3228308,0.01794776355620864,1.2299149615734921,post-COVID,0,0,0,0,1,1,0
2022-04-05,0.3318430688219446,0.3433528,-0.011509731178055427,-0.31014607128213184,post-COVID,0,0,0,0,0,0,0
2022-04-06,0.3238586211119275,0.3326779,-0.008819278888072546,-0.11883838066266408,post-COVID,0,0,0,0,0,0,0
2022-04-07,0.3023239958363948,0.31975755,-0.017433554163605203,-0.5808222908150052,post-COVID,0,0,0,0,0,0,0
2022-04-08,0.2996372152828802,0.29796973,0.0016674852828801878,0.43151026088486966,post-COVID,0,0,0,0,0,0,0
2022-04-09,0.2442241305412686,0.25819433,-0.01397019945873143,-0.39214624192282077,post-COVID,0,0,0,0,0,0,0
2022-04-10,0.2264787839823659,0.2368465,-0.010367716017634088,-0.21653174329289454,post-COVID,0,0,0,0,0,0,0
2022-04-11,0.2951128459466078,0.2865843,0.00852854594660779,0.7208108293408041,post-COVID,0,0,0,0,0,0,0
2022-04-12,0.2878621111927504,0.30730027,-0.019438158807249584,-0.6606831626163342,post-COVID,0,0,0,0,0,0,0
2022-04-13,0.2724977038941954,0.29341534,-0.020917636105804605,-0.7261341584905099,post-COVID,0,0,0,0,0,0,0
2022-04-14,0.2137793289248101,0.27707803,-0.06329870107518987,-2.5271282377399515,post-COVID,0,1,0,0,0,1,0
2022-04-15,0.1879849681606661,0.23580045,-0.0478154818393339,-1.880627101851051,post-COVID,0,1,0,1,0,2,0
2022-04-16,0.1775199608131275,0.17520545,0.002314510813127474,0.5746442593579139,post-COVID,0,0,0,1,0,1,0
2022-04-17,0.1782398971344599,0.18161151,-0.003371612865540108,0.30128849187580165,post-COVID,0,0,0,0,0,0,0
2022-04-18,0.2041445934361988,0.2262703,-0.022125706563801195,-0.6184688948524613,post-COVID,0,0,0,1,0,1,0
2022-04-19,0.2580943546411952,0.24683776,0.011256594641195189,0.8654725976150818,post-COVID,0,0,0,0,0,0,0
2022-04-20,0.2629216262552045,0.27527303,-0.012351403744795486,-0.1635990852466893,post-COVID,0,0,0,0,0,0,0
2022-04-21,0.261001010286554,0.26507238,-0.004071369713446016,0.165805376896825,post-COVID,0,0,0,0,0,0,0
2022-04-22,0.2474202792064658,0.26737127,-0.019950990793534185,-0.5572202197142622,post-COVID,0,0,0,0,0,0,0
2022-04-23,0.2309491489101151,0.23485285,-0.0039037010898849145,0.14463909144128184,post-COVID,0,0,0,0,0,0,0
2022-04-24,0.2301696056820964,0.22476499,0.005404615682096409,0.5769383555695822,post-COVID,0,0,0,0,0,0,0
2022-04-25,0.2730804861621356,0.2618812,0.011199286162135613,0.8286968268903528,post-COVID,0,0,0,0,0,0,0
2022-04-26,0.2648680504530981,0.3037136,-0.03884554954690189,-1.3803042126932772,post-COVID,0,0,0,0,0,0,0
2022-04-27,0.2762221099681606,0.2826718,-0.006449690031839372,0.09627049690763012,post-COVID,0,0,0,0,0,0,0
2022-04-28,0.2124628030859661,0.26659778,-0.054134976914033905,-2.061004382273318,post-COVID,0,0,0,0,0,0,0
2022-04-29,0.2179275961302963,0.21588208,0.0020455161302962988,0.41030055133175924,post-COVID,0,0,0,0,0,0,0
2022-04-30,0.2008120867009551,0.19781893,0.0029931567009550963,0.40479434661826924,post-COVID,0,0,0,0,0,0,0
2022-05-01,0.2079651144991427,0.19613062,0.0118344944991427,0.858575607023734,post-COVID,0,0,0,0,0,0,0
2022-05-02,0.2796303881949546,0.23221664,0.047413748194954614,2.853647913561866,post-COVID,0,0,0,0,1,1,0
2022-05-03,0.2865556269899583,0.27644676,0.010108866989958276,0.7957068382054303,post-COVID,0,0,0,1,1,2,0
2022-05-04,0.2759666911584619,0.27442673,0.0015399611584618889,0.2828466735318633,post-COVID,0,0,0,0,0,0,0
2022-05-05,0.2717942995346558,0.25490648,0.01688781953465579,1.188770112477467,post-COVID,0,0,0,1,1,2,0
2022-05-06,0.2562064658339456,0.25137618,0.004830285833945569,0.4504544610157934,post-COVID,0,0,0,0,0,0,0
2022-05-07,0.2165729549350966,0.22857402,-0.012001065064903393,-0.49791398911305174,post-COVID,0,0,0,0,0,0,0
2022-05-08,0.2109595273083516,0.22164477,-0.010685242691648389,-0.476748688341749,post-COVID,0,0,0,0,0,0,0
2022-05-09,0.2481712894930197,0.25752667,-0.009355380506980315,-0.4063013212586827,post-COVID,0,0,0,0,0,0,0
2022-05-10,0.2454336884643644,0.26414904,-0.01871535153563561,-0.9261314376022529,post-COVID,0,0,0,0,0,0,0
2022-05-11,0.240450664339946,0.25913018,-0.01867951566005399,-0.9075883022395315,post-COVID,0,0,0,0,0,0,0
2022-05-12,0.2463094232182218,0.23879005,0.007519373218221798,0.5601584980100921,post-COVID,0,0,0,0,0,0,0
2022-05-13,0.2338011878520695,0.23768763,-0.003886442147930519,-0.12190922217078005,post-COVID,0,0,0,0,0,0,0
2022-05-14,0.2144972140582904,0.21361452,0.0008826940582903897,0.11665031724547567,post-COVID,0,0,0,0,0,0,0
2022-05-15,0.2123010347783492,0.21957666,-0.007275625221650817,-0.44815668801350855,post-COVID,0,0,0,0,0,0,0
2022-05-16,0.2422799412196913,0.25124604,-0.008966098780308712,-0.5514862080524744,post-COVID,0,0,0,0,0,0,0
2022-05-17,0.2456963323536615,0.25616965,-0.01047331764633852,-0.6016128223699979,post-COVID,0,0,0,0,0,0,0
2022-05-18,0.248159808963997,0.24691083,0.001248978963997005,0.5523787519438054,post-COVID,0,0,0,0,0,0,0
2022-05-19,0.2474208608866029,0.25083846,-0.0034175991133970907,0.12088083428502522,post-COVID,0,0,0,0,0,0,0
2022-05-20,0.2494916421748713,0.2371619,0.012329742174871289,1.8222066233384886,post-COVID,0,0,0,0,0,0,0
2022-05-21,0.2145678116580945,0.21935773,-0.004789918341905508,0.02677928995787347,post-COVID,0,0,0,0,0,0,0
2022-05-22,0.2224464395052657,0.21747789,0.004968549505265679,1.1553766535716061,post-COVID,0,0,0,0,0,0,0
2022-05-23,0.2617549289737937,0.26274204,-0.0009871110262062999,0.43560639595061007,post-COVID,0,0,0,0,0,0,0
2022-05-24,0.2600700312270388,0.2642714,-0.004201368772961178,0.040984712705582745,post-COVID,0,0,0,0,0,0,0
2022-05-25,0.2629312852069556,0.26566282,-0.0027315347930444434,0.18584558396303263,post-COVID,0,0,0,0,0,0,0
2022-05-26,0.2707391011511143,0.26159465,0.009144451151114341,1.512343663364012,post-COVID,0,0,0,0,0,0,0
2022-05-27,0.2446303422728385,0.2649491,-0.02031875772716149,-2.084567654492905,post-COVID,0,0,0,0,0,0,0
2022-05-28,0.2057768491305412,0.2234606,-0.01768375086945881,-1.7386103030451066,post-COVID,0,0,0,0,0,0,0
2022-05-29,0.2002494489346069,0.21343654,-0.01318709106539312,-1.1552128914692605,post-COVID,0,0,0,0,0,0,0
2022-05-30,0.242496020083272,0.24811846,-0.005622439916728006,-0.20773190642461914,post-COVID,0,0,0,0,0,0,0
2022-05-31,0.2414708547636541,0.25542766,-0.013956805236345904,-1.198962680716981,post-COVID,0,0,0,0,0,0,0
2022-06-01,0.2417834805003678,0.248263,-0.006479519499632214,-0.34812020266882326,post-COVID,0,0,0,0,0,0,0
2022-06-02,0.2454303917956275,0.24787875,-0.0024483582043725027,0.07365197568019509,post-COVID,0,0,0,0,0,0,0
2022-06-03,0.2383349358974358,0.23982827,-0.00149333410256422,0.20601560224411752,post-COVID,0,0,0,0,0,0,0
2022-06-04,0.2127194691907943,0.20691842,0.0058010491907943,0.9915541422155233,post-COVID,0,0,0,0,0,0,0
2022-06-05,0.2139326334208224,0.20886332,0.005069313420822397,1.0969845552403859,post-COVID,0,0,0,1,0,1,0
