user,cluster_id,archetype_type,avg_fs,avg_log_kurtosis,avg_extreme_ratio,post_trend_slope
5d600bb7a4dacc13a5c2a6c1f1617edaa196caf3647f638e32c5c69df173d9e0,1,B,0.4542,2.7506,0.0223,-1e-06
5d61eecf28108879ac9c35807b3dd8292d489b011f6223066517c5056c98e8ba,2,C,0.4917,4.1946,0.0072,-0.0
5d7063a43fea1437fe6241d3fda5857325c59e3ac3f8762475cca4b9de1a6493,0,A,0.6714,2.6093,0.0221,-2e-06
5d7142e1c2c2d259b0f6558f427d386332556fd35a6aba681ba18a0515f258bd,0,A,0.7708,2.3874,0.0278,2.2e-05
5d762872677b7f32d279714d08eb64d1b6d585bed096b0b684e84d1193208c2d,0,A,0.6019,2.8173,0.0228,5e-05
5d81fe2758df504b30b89feb752d36b23be431f49288db06ce7ba0f6c25a0aa6,0,A,0.9681,2.9973,0.0288,2.4e-05
5d8383c2247d91217c2468c6b7054835e2ece0da58ee7a97b0ab6893ce0ca9ae,0,A,0.8286,2.2601,0.0215,8.1e-05
5d8b7da6aea94e48d88771c41a8c51d9292fade5858c720e89a23c05212a117a,1,B,0.3708,3.1983,0.0249,-1e-06
5d8bff822aef11955fba0930dc7eb749d3f830ca14f88311efdc7a51580e84f9,2,C,0.4841,4.4592,0.0193,2.9e-05
5d8cdbccf82b6156cde1d7093ae74f9767ee5d7f216b15a88c31d319189f5713,1,B,0.4235,2.2382,0.0183,1.6e-05
5da1a9811dccb70865b5c763282d1e5051da7e9ef3de1e8927cc99a80a10efab,1,B,0.4253,2.8602,0.0267,-1e-06
5da291d4caa6b6b5ffbd73d1069c8bda1c3c5ffd9b096fa874584f1497c41b7c,1,B,0.49,3.8519,0.0223,3e-06
5db19fb1387b3c6d4e2b4b73e35637ea383a7b97f5d039b6963a9f4cabebb9da,1,B,0.4243,3.3755,0.0217,-4e-06
5db4ab9300686aebeeee4a4f156bb218f40aa930f52e4cd388be1fb4468fe81c,1,B,0.3364,3.4449,0.03,1e-06
5db7e5496a179b5405c15e7d35ba27178efc752e1fb936b813b0f52341f0b5d6,2,C,0.5172,3.8711,0.0109,-2e-06
5dba271753f5805516c9c9f4955055c1d417632cb6b4b7bfc5d68f3e1a52841c,1,B,0.4427,3.725,0.0237,3e-06
5dc4dc4b4c4968d40411474b27924e8bf321b9b9e5f9c3e62f65daf686f73016,0,A,0.8643,2.522,0.0244,6.4e-05
5dc85c8eb432525ef6964226c4f62567434ccfe2b049b1e266256cbc30c95414,0,A,0.6533,2.1605,0.0358,3.7e-05
5dc86b5ec9ec48442e021652c60ad1c260c6eededfa357a6646a3b6acb5f19eb,1,B,0.4019,3.34,0.0275,-9e-06
5dcb73dcc6f5b16b62072e93234a03682118f1e548bd177e46d98549d504e26b,1,B,0.4288,2.7461,0.0245,2e-06
5dd134f2a1287801a7177d0b3b7eb6abe42e03360295d6f5466b53351308267c,1,B,0.4114,2.4261,0.02,-5e-06
5de6eb659d03946f91191dac2539cbae30da6bd6922be85f8684395d339693de,1,B,0.4374,3.0598,0.0248,-2e-06
5dfab634afe3334dbe452c40de4a2e1f877f85c226f5ce038c86c978ad97e775,1,B,0.4419,2.9619,0.0231,7e-06
5dfbc67be1a04d1a5ededbee10e8ec7df1194d8334dab8ed9ac94f61766efea7,1,B,0.5645,2.3487,0.0206,0.0
5dff165b33606b329aa3cab8ce7a48a956b3451d7c97facd93f011516efd77a2,1,B,0.507,3.1531,0.0228,-3e-06
5e00cfa646699a4e2aa1edbf2feeb2bf15085f38a04e722ab739ee98e08c3482,1,B,0.5246,3.8543,0.0228,-1.4e-05
5e012a2bed90be82c2eed3e65cc7785f7077403d8567520628024d75b857d080,1,B,0.4185,3.1184,0.0201,3e-06
5e02c115123050b083030b57b77c98463d45eaae0189e414f3c0e815d4a6d04e,1,B,0.5811,2.7921,0.024,9e-06
5e085c1a23f82030d729d1ddaf54aeb9cd3cb4f4f3f566a5d2440c81850be34d,2,C,0.5287,4.5603,0.0195,-0.0
5e097a4d7ed4fac77f75b7e183a98e928845430540a9a5ba6421e3743061405f,1,B,0.5384,3.117,0.0241,-1e-06
5e0cec7754a2d68d92c1c4e59f565ec9d302f7d699ceb581c81a44e7755e6122,1,B,0.409,2.3282,0.0221,1.3e-05
5e1cb39aa0a4cd3f007b5d3fdb92b29bf4a663fae43a5696da4337f87a147eb2,1,B,0.416,2.6268,0.0211,-3e-06
5e1e71f2e6448f61d0a780df34e7280f5662d083214eb2caeb9b9aed8288e2b5,0,A,0.5817,3.134,0.0269,5e-05
5e245c9103f9a887ec430e9fc70f3648dc147e8d82531ff7dfccc989a97691d1,1,B,0.5523,2.809,0.0269,3e-06
5e2600305c27f116100716f3f03824ddccea5e3d67afaf0ddf3df02fbb08d5f0,1,B,0.4023,3.2412,0.0246,5e-06
5e38ae4efb204c264ddacb93f4f69e527345c3caeac04694d3d9c93782ad760b,1,B,0.5049,2.4147,0.0243,2e-06
5e3d10788815d1c1414b97e5180d6ea756a75d95f6b0dd582fce251c72a30859,1,B,0.4603,2.0982,0.0174,1.1e-05
5e465bcd301596777f110a82ae330f6a05b841025954f999d72ff4eafb48b0d7,1,B,0.343,3.8697,0.023,1e-06
5e49caf58aa4440f00d8ba540b6e5c79d7ddccd2d3de14d230f2bf6b1a345a91,1,B,0.655,2.4622,0.022,3e-06
5e4df0a021c7263415a3307fd49985890fe859cb4464a6ab6d1f047e14063849,1,B,0.5015,2.8932,0.025,1e-06
5e4eee32f3eef71290cb024a737297a50455cfc62cffb7effdd8ccfcbec9ade4,1,B,0.4764,2.8554,0.0254,-6e-06
5e50f05463cd3de0f49f988f0245623185b9a90f53fb876bb4020bc01af9e300,1,B,0.4333,3.1348,0.0246,2e-06
5e51f5dc22ebfe4a88853db5c1b2c54320f6a62b0749540245472fb6a7ad42fb,1,B,0.4351,3.0372,0.0242,-3e-06
5e54bbc41eb2d5f56074f9b23627998d495b5ef563d6c1de1359a66c102381c2,0,A,0.6894,2.3403,0.015,5e-06
5e58ea1ffecc044d907ac862c52f60d228d810ce160981fd38c33ca3fc799665,0,A,0.8623,2.4894,0.0199,6.1e-05
5e6fcef341ff71db8a933941bd50845ea98edaaccefdcb12f8dd6d8fa3ec0f0e,1,B,0.6138,2.0325,0.0128,-1e-05
5e7c422c9992e8476da1f30467372264fb4f0ade802ef0845fec5fc93696942b,1,B,0.5696,3.0613,0.0227,2e-06
5e7e5d06730d74360b8c6e8155d6b8c0b7ce7810524e2330f9020aba3bf34c95,1,B,0.4308,2.623,0.0252,-4e-06
5e814de32404af864695b092a69a97d10424e07ff7ed1f0bfb692034b6952ddc,2,C,0.3708,4.3736,0.0174,-2e-06
5e8e1c93d59146f4bc40a5bb3967c50a22e2126b41b81d093760bb7ed80faab3,1,B,0.5387,2.3954,0.0246,1e-06
5e9cb3fae76e15ca3e328743fa4e88a330653b5f47ca77c509dccaf0f95ba463,1,B,0.4347,2.8691,0.0263,2e-06
5ea3c4dde2afa7a368e4d15e612f2d4b70e5dd75d01e39dd6921ba1f140dbee7,1,B,0.4245,3.3698,0.0213,-0.0
5ea430c48f19f2b5b87f1bf9f485a5c2abcf457ae3598c97d4c275968f486088,1,B,0.4643,3.4893,0.0236,2e-06
5ea5d288992298def5d27f462d151abd397d08926956cb2f580c02855c6d856d,1,B,0.3602,3.0041,0.0286,-2e-06
5ea7f30004f5042649ca4b527c692146b2f0282e3978adafc7471c05c41c4738,1,B,0.4478,2.5763,0.0241,8e-06
5ea8d855e4359719679adf21e37784a0e28ed8e087d98ef3e35f6f6708a01b5e,0,A,0.4742,1.8117,0.0135,0.000115
5eb1bb4758a3312394f796a79d6ae692f1935b180af2ecf1bf308da489615369,1,B,0.5819,2.4102,0.0231,6e-06
5eb579e889c41759597413fe3b88a7b4d1f11af0df29b39f277dfc399b6cae2c,1,B,0.4726,2.6042,0.0233,2e-06
5ebf09dc2524acee94214c96c3d3dbb5cb00589af2cbb02cab1eb4f74a477b78,2,C,0.3956,5.4225,0.019,-8e-06
5ecb7eb41a37860b75f057be7dac384d3b302e91d7622591d5b61d58a34e15a4,2,C,0.3634,4.1612,0.0193,-2.1e-05
5ecc4513d65244c9e263fc8d264f08792fb5be3ca4b72223e5de1ac1a90ddd3f,1,B,0.5969,2.3997,0.0187,1.3e-05
5ecf4dd61ab9a2d48e5cfa00b660e5d3602a653240c73293f01c73cf9fc5c232,1,B,0.3943,2.8344,0.024,4e-06
5edf135e65ba11410a749ccd527f052e4935cbc6c4c73308a5308666c7af2cb5,1,B,0.4851,2.4159,0.0183,-3e-06
5edfc0ac25f09665747a4cdaca73b1252a7e65e4a2761680a49e48101b8e71c7,1,B,0.4333,2.7708,0.0255,1e-06
5ee2dc0eb95011d1a5a13ab99aae3ce70b4f1705074f95dd651cd3049b75e0fc,1,B,0.4196,3.016,0.0183,1e-06
5ef7668b16b4acb5ede5c0265e7166cd1bbacefcc24967bb18fbfa27f8366b2b,1,B,0.5708,2.5386,0.025,7e-06
5ef9ff3e38c0637d446ce152df021425beb287f5726ae4b9de6b87adf00576cc,0,A,0.9959,3.9378,0.0248,1.4e-05
5efd751f4934958e3b5e19305d866cf6491cfb200d01a63f0cd54401f8215df0,1,B,0.4615,2.698,0.0254,8e-06
5f05e534fd91a28b481ee1e79a0862d47afbbfe61c62b89b7aef364229599843,1,B,0.6024,2.4359,0.0228,8e-06
5f068e75cfe1806196667394e3d2a8edbb7422983b9fbd751d99245d920fa7fe,1,B,0.3329,3.6078,0.0212,-4e-06
5f077f2a2c99e64bb4c3d73c157cd122d5fe39fd945aacbcd7519de717c2a11c,1,B,0.5118,2.3932,0.0236,1.1e-05
5f2002089c78fde4728c37c703883b8c86634eeae0e197bb9b5ae50ea2213c8a,1,B,0.4781,2.9059,0.0246,5e-06
5f2085386dabd355f10e62f88d3175c84f0984625fe06a4de32a264018e64136,1,B,0.4951,3.0098,0.0226,0.0
5f2c28b4b3e0250086750e3e8404d242360913cb2eadd1f512f3295a94f244d6,1,B,0.4759,2.7306,0.025,2e-06
5f50cebc2894a5a33f73bda0e2da347b63c5e6752578bc0861d2c48686920024,1,B,0.3916,3.081,0.0264,1e-06
5f52ea6e94effb8fc35dfbad7f33a05aa5d66f376173dde6e56270ba6d2adb5e,1,B,0.5845,1.9455,0.0157,2.9e-05
5f5c335ca1ebb63f88b681d77171fb18703b22689a8fb0d41fed2bc405627e9c,1,B,0.4862,3.0523,0.0256,7e-06
5f6ab90230c677e18186ce941193cc1ad53daa2d98920c80f21635ec7ffe78a2,1,B,0.4564,2.4706,0.0243,1.2e-05
5f6d75e68f10c050a66521aca6096d42aea1f48c1f0cdd5787f221b7bd71abab,1,B,0.5091,3.3269,0.0217,3e-06
5f6e7fa563d68e86f092d2b722ae31cbe2350ce23ae69288fa5e0cff743c7804,0,A,0.667,2.3314,0.0197,8e-06
5f81803b9001e92b75d30830a047518e4c55ef5a3942198866d4add51cf5d00a,1,B,0.4254,2.8707,0.0253,6e-06
5f83d0fd5e9e25e9014da90b024cbe803c23a924f40f068cdaac097a9850c99b,1,B,0.4726,2.838,0.0208,-9e-06
5f87327b1ab7c4b0c523dfd9bb84d82e7e02a6aca871a678f168555ede5f4547,1,B,0.5116,2.5341,0.0221,3e-06
5f88388cd63477bd51993ccf0bdf33dcb6db55d3dcd22cf4891f02a47f276b73,2,C,0.4192,4.5726,0.021,-1.7e-05
5f8f5f83c7beb34c54a6cccaf52d932f77264b2e4cf0674b79f16eac2eef3993,0,A,0.9968,4.2315,0.0195,5.2e-05
5f957c45cc178f7b587fe6c81b248a0dbfc407eb272a7da0a334955509a9f99d,1,B,0.4761,2.8523,0.0229,-1.2e-05
5f99c5feface37f6bfd9e1e781b7ca1190333a95e3923388b06252207a3afe8b,1,B,0.4819,3.0058,0.0175,1e-06
5f9ecf1bc9ca98108667c52195a0eb3dc7d96d0f044e8dcd1d4e623c4b28526c,2,C,0.3044,4.6121,0.019,1.4e-05
5fa083f57405c6668df51605a39fa2dd485c64d7e9e7a4fefdeaaeb2918ac87a,1,B,0.4614,2.4014,0.0198,7e-06
5fadfe568f4eda5be17b188f125ecbadc5668bea35d6665e73e064b00b10e97d,1,B,0.3764,1.8728,0.0101,1e-05
5fb097075c76bf3512c5f79be80bb4f8f7a813f51b14db33d6fc19bc28c05407,1,B,0.4561,2.9628,0.027,-0.0
5fb53ab46883dcf80177af13881a18bdf3142dec986292b646ca2bf3b914f908,1,B,0.4398,2.3733,0.0266,-5e-06
5fb65116ca2cc1a73464c1ed158d679d16df31f4bfe6f55fa6610df59b5788d0,1,B,0.3864,2.877,0.0256,4e-06
5fbd3f1612a380253d6e2032a6ea4031441fb957d14f32b59d112a6188a51370,2,C,0.2824,5.2322,0.0137,-3e-06
5fc4d1db2804e092af53e9a410d39a164081a2a4975c5ffd49175237349b4be2,1,B,0.439,2.7616,0.0252,9e-06
5fd7bf46a9b0649e58ba6f0eb1db1ab53a75419ad987c0c2e669dd5fc44cee9c,0,A,0.9983,4.1679,0.0201,1.8e-05
5fd9909b8ff5cb0acfd269a76247e1a9752da3d1376a6accb39f3111a0f2c697,2,C,0.3497,4.7848,0.0169,0.0
5ff059bab124dde35d26c8bcec7a75b94fa35ad2509761fba6c59edba7106cad,1,B,0.5244,2.6274,0.0208,3e-06
5ff95cd8668c41841a510085dad33322bf13b35f13ce67821a4d7160a8018c06,1,B,0.5379,2.5142,0.0237,6e-06
5ffe5dfdf6ebd93604a4e30c7710582f7f37e153af7d074851cbea9add30eafe,1,B,0.4962,2.7455,0.0189,1.7e-05
5fff78c1b42d7506e95562c50452b8bd6ba006461cd232431d9ffa2853dea810,1,B,0.5172,2.5689,0.0213,3e-06
6004593cb8f5bea5dd8947e8334c201ead0036caf38c8ccb04c847a4fe46342a,1,B,0.5224,2.4351,0.0222,1.3e-05
6007a256e3921a32ab241c59333408102253ab1099062df426d4be29d86783b7,1,B,0.4505,3.0816,0.0221,-1e-05
6007c0291aa6a5142880125b74dbda342fa00b37263820a572f1f0730d67734e,1,B,0.536,1.9894,0.0154,1.7e-05
6013b2cf08500a93bd4d193f5c97a184f80e43bb5113c90dfe2dc3c28a51a8c4,1,B,0.5111,2.5238,0.0228,-2e-06
6016b96bd23e64d3caee8cb529ca09b6396b2101098302c581679d935d770712,1,B,0.3832,3.4263,0.0251,4e-06
601a8571efe1528b7d68a7500f4389a8ffbef7d41b14add26408bc96659f7990,1,B,0.3915,2.6043,0.0252,3e-06
601d53a59b4d513912e0cdc1fde6f65e866e0733474f5ad0e69f89fb64af5afc,1,B,0.409,2.7982,0.0247,-0.0
60216c03636e518cf0d3f8c0c98ea2b4b659b26bd1a87df7586150bdafc43dcb,1,B,0.4486,2.8757,0.0237,5e-06
60232a8901319aaf3056332cea15c8456ff4e21905c79e339540891ea48682f4,1,B,0.4333,2.656,0.0239,6e-06
602c30de5a42795bd09481e004f774d7b56116a9759ff7f01846a8c91620c6f0,1,B,0.4793,2.9706,0.0264,6e-06
602cfc5e676c10992a6a25c96cd17a4343af6f2640c1a3dcc9b690dd7992ccfb,1,B,0.4845,2.9105,0.0253,3e-06
602e08b742bd890d4b2a6e5176896dfdd54118cae58b90c50f6ab99ecf091d61,1,B,0.4192,3.1862,0.0257,2e-06
6030e15fb53e703214cb88f5e2306f2f3847e7af2cd9cec7b57e9c25c045d168,1,B,0.42,2.3325,0.0217,-2e-06
6031738620646b4a1767655ff01ed24ab37a8cfbf9e328ac9d8a9354db8a6f97,1,B,0.4451,2.7762,0.0267,3e-06
60357e7dd156b35aa0fc84bcdc74a95cf0ccc936e08966d825e15abe1950d6a1,2,C,0.3702,3.5951,0.0155,-5e-06
603bde31910a7aa094e37780ff9077e0248b286df88c9ac9854a4b309479663b,1,B,0.2994,3.6416,0.0242,-1e-06
604de000537be5af168137e5e5e115a22fea2ca60cf82299e3d6a6f4af0f3428,1,B,0.433,2.3477,0.0215,-1e-05
6057335e6ca95d25c1d3b946ecfb6466db5f2cbf9dd25c76da670e92b715bdb8,2,C,0.4111,5.4361,0.0214,-1e-06
6058e560f4362d736ede058a25b14cecc8008d78722337161280aaec42557b68,1,B,0.4766,3.5042,0.0207,-3e-06
6068ae6125bd8baa1b7e094c52bbff626233a65620c0e0392d083cddf6c82f17,1,B,0.4934,3.1106,0.0219,1e-06
606afcec0f9e7e1119a1356a89b9a10e06ac00d4042a0444e171a9f0f9723696,1,B,0.4985,2.6278,0.0238,1e-06
607a4a31d1f33812e011d6578efd52f3ced4ddb95abfe58bf54adaf74fdcd9be,1,B,0.5218,2.783,0.0234,-1e-06
607c76db698c2cb6110d5f22216490c8f1c29d15cf9fde53b439629a20aa9ff8,1,B,0.6231,2.8085,0.0259,-5e-06
607ea2946b1f5ab046279e4971a418e3c4806c0774dd43e3d5cb408522402fdb,1,B,0.4653,2.3158,0.0218,4e-06
607f031ca5bb7e5f1b8125473f406a3b4b53f6e007493e01e4ceb82dd40129e2,1,B,0.5045,3.0101,0.0222,1e-06
608686dcf89de484cecf89eb348da533ca9c96f4171a716559d8ada477a250a0,1,B,0.5785,2.2393,0.0182,8e-06
609933b0cb672af4bcf459b31e6378827d45e23a263bf091cfeb3f5bb0f3b925,1,B,0.3947,2.5471,0.0257,0.0
609cf804fd33e705a662962904e5b1634d88ea84212669e91fa02271308ebed6,1,B,0.4055,4.1831,0.0208,-5e-06
60b3da0a83df28e2598ab6ee47a2fa862fac66e52a085194ccba4750d4363c26,0,A,0.9956,3.7222,0.0264,9e-06
60b5144dddc4a81ea74d61093036c23c8ee472af14788f8f131eeb3e43223c5f,1,B,0.4102,3.101,0.0258,2e-06
60b8233a36876e3ca1408c1cad8851b497ed51f164dc13fe314ee4941a2859f0,1,B,0.3952,2.3414,0.0247,1.3e-05
60b98c36bd192f3e6f9590956042eb2f7468727e58fee3beeb909900a51ae08c,1,B,0.5089,2.2454,0.0193,-1.4e-05
60ba8ddda503f547801a5ab4568ebfe020b9024baf7ec7d6ab40ddd48e62b08f,2,C,0.2968,5.6994,0.0142,-1e-06
60bba8bb74e764866e5e640804ffbff06da039f286a687a37025865adf4dd8e9,1,B,0.4595,2.3821,0.019,-1.1e-05
60c633915fa6b294677f3a5093c7364889d2a0b73fa9a13b5456dc35f7dd00f2,1,B,0.4277,2.9508,0.0245,-6e-06
60d20d92c8566f1b602f6e4ac3fd3620a9cad4ef8af51d2e787d45f316d33a0c,1,B,0.53,2.3283,0.0217,-2e-06
60d56ac2bb489ab9e5e47fd0e44a766b51fbd1bb00d82646127003c8fb578722,1,B,0.4606,2.5823,0.0217,9e-06
60da21f7a38e600bdf2a77e53de2957146a47c72c113bdfdb51e925713a170f3,0,A,0.6295,2.8443,0.0263,4.1e-05
60e13797c434813b632c13e3591d30727c8c6d7fa5d5fd439e2c9272418457e4,1,B,0.5298,2.9521,0.0224,-2e-06
60ea2640eb568346e09af7a2639b846ec5f39fe4feae41fcf932306f2f9e007b,1,B,0.3639,3.5457,0.0241,-2e-06
60eeb43ef1a2b9496cec527b011d864e52bee611dab568f1340a8819e4de823a,1,B,0.5044,2.4114,0.0218,2e-06
60ef0ba7402f761d824b9d4c2262fcbfab7eec71afe81118353070da61fb469f,1,B,0.4191,2.8408,0.0228,0.0
60f6be6196b8d13df9b5528193a46e1e6098f0b605684de7cb0c602eade53df5,1,B,0.4661,2.6551,0.0228,1e-06
60fedb0dfed7cc72d770ee38576b93f13a93426eed382e4208b817e3128b1613,2,C,0.3782,4.394,0.022,2.2e-05
610f46d324f10b8aa2e201d47fc32a8cd1f60d0452bac959592a78dfddbf6ac5,1,B,0.4541,2.6611,0.0229,-3e-06
611754f7655bfe302d87de340767545b5996c0087f4d4faafc02e7bb40ed979a,1,B,0.5579,2.4097,0.0218,1.4e-05
6117f2735b2dc01b73278b6994e18040369469a3c7c53eb77008b65b6cbf194c,1,B,0.5071,2.781,0.0229,-2.4e-05
61334bdb09faba8062e11319f5fa4b311a52cb5c17f0e4d0c372c1dbd95c3e28,1,B,0.4406,2.8134,0.0282,-3e-06
61336afbfa4b4c6d2db7c994ba9460cdfff94353bc2522330da18d16253342bc,1,B,0.4496,2.844,0.0224,-0.0
6137867f05b2f793309128b385af33c1ee629259d8e1a04e321cbf4901b48b6b,1,B,0.4123,2.9804,0.0266,9e-06
613ba72aa7bf9c12a0ae35797cc18fb082d9f4e7f6e40f0c75e08b7bdca65527,0,A,0.7585,2.7146,0.0207,-2.2e-05
613f09c4396687fc6ef1376fa69eeb764e304b1993047c5ccfa459083275e7aa,1,B,0.4041,2.9805,0.0311,1e-06
61404ee452889eebc80c742c714fd7727b6074846922ed802dda9a5735faf367,1,B,0.51,1.8761,0.0122,1.1e-05
61450d5dcc8024e16bb6178934b6470932875f90a6e7500eca0104aaf43ec9ca,1,B,0.371,2.7526,0.0236,-2e-06
6149371b04c1cdd3844a8396cdda8b7ff6d84e89cb06a26e9e1e76e37942642d,1,B,0.4765,3.9463,0.0202,6.7e-05
6163c22e750d060c0f4f3b4a98b9efb8e3f7a0e210177130caa4f170cbe97b44,1,B,0.4101,2.6096,0.0226,3e-06
6164c0813e7b257425449ef264ac7ccaf46eb222380f9469705c2b0e8e4d24cd,0,A,0.7411,1.8228,0.0112,1e-06
6167a85a5421427cb12b38e85f4981d775fa434019b7dcf436c330e6f2b1b621,2,C,0.3739,4.6685,0.0085,-2e-06
61688cb46d8f25a7f7db1e69c18d1f1b7ad5cd0e8de6fb6c17cc87338f237973,2,C,0.2636,8.3714,0.0023,-0.0
6169c4ecc3f354ff0c6d3f188c1604575d09a565b94a54d94be333f3572e37ef,1,B,0.4827,3.8486,0.0236,-1.4e-05
6171517d25cc0591f725b0f6385dab6318d711892fda56d076248bd45e67b3bd,1,B,0.4013,3.0698,0.0219,3.8e-05
61724992394206017b07e3dc1e96d62745f1dd2d55cfb59cca1067a85f43702a,1,B,0.4438,3.1623,0.0238,0.0
6172d50a4e1044c0242d8132c1e759c6dbd9fdee6fa3ca1b588990aaf461cf18,1,B,0.3781,4.1921,0.0221,-8e-06
6181310709ae838d357f0aa444b48b81f1d158b186f1ceacaf8a318fc0896eca,1,B,0.5044,2.995,0.0269,1e-06
6187bf168f137d01842f661a84fa1409ebabf9ce2ac4fc09a124166ac8371f64,1,B,0.5173,2.8587,0.0229,2e-06
619033aa1aaa2f919815036cfd5ef9185db34af3dfaa7038cfbc7227d520c396,1,B,0.5084,2.1213,0.0187,1.1e-05
61904119af675506da708f10851c3434e6c06cbf2435ea61f2ff67ab80c1aa02,1,B,0.4739,2.7373,0.0257,5e-06
619b329ff75bbd486627667ee912f251a41e824a23cde824ab157bb485505535,1,B,0.4477,2.5051,0.0245,-1e-06
619cabf39d7343357e6009755acca62ffd9805a3f8fa31f525044b9f91e1cc7e,2,C,0.3695,6.314,0.0129,-9e-06
61a5cb4d2c9b2b80d28f8cac053864ad23f02d83e72f9bea24c5690b7feb9d97,1,B,0.5468,3.1075,0.024,-1e-06
61ab7e172c55363a2d74bf1d97ae26f264a08b6d66235c79fa2aa2d2d409900b,1,B,0.4604,2.8629,0.0226,7e-06
61b7595b203006aa0673cd6584357f6219161f338d509663d6445f57351e9386,1,B,0.4287,2.8668,0.0238,3e-06
61b78fa964c20cae7870a13a1b139562085b113dbfad9a38845d6d1cbbad47f8,1,B,0.6385,2.6656,0.0205,-0.0
61c8cc1f8fdf8e38c08004eefe33aee10cabce677f1ae96277d0c4c744e9ffa3,1,B,0.5056,3.1255,0.0233,9e-06
61cb87a2ce6518200d481743ffe4c16618c2507cb608dd7c8dcb20ab31bdcbb8,1,B,0.5083,2.7762,0.0253,4e-06
61d39bc344b356283a08d2fa1d57440873d7bfc13424708fd5f601fe8f08469b,1,B,0.5414,2.4828,0.0189,6e-06
61d5754b0e2a8b8f3e1cae48ca69e9316dfb36f1f3f1af63d57f0366edf3f438,1,B,0.5081,2.09,0.0194,2.1e-05
61d89a54cf98c6f75eb72df8ad28a24a4dfa8728ae4a37e8e8ab86d0e52a6f6e,1,B,0.5964,2.8626,0.0203,-1e-06
61db4c5674f5d2b3e32652faceb12b06e424ea774e8714da26bc186b9491af61,2,C,0.4146,3.7839,0.0171,-1e-06
61dcde659736458ba6637845b5c7517482bcf27e153ce33e4d17718d03983348,1,B,0.43,2.9811,0.0249,3e-06
61df29ce81de0f3504db658064ff67222bc25f89fad8b7eb2be5215da7292125,1,B,0.4155,3.6791,0.0239,-8e-06
61f51ced65a938373207fe5718954c5663405a5e1ef35f6b88d245a9594f1b7d,1,B,0.4697,3.024,0.0247,5e-06
61fc7d528bd15fe7e85eeee8eebf1f42eda53dad390a7397d88624f6c23ce4b1,0,A,0.7858,2.1712,0.0197,6.3e-05
61fd145fee077a4cf09fb0b00a8884bb9be8dbf6ab161f017ca9cb81ad8d26cb,1,B,0.5922,2.5232,0.0262,9e-06
61ff68878c254b97b0d42de511efd9080cfb4e195ef5caf616d97879d71b11a5,1,B,0.5424,2.5417,0.0245,2e-06
62044b3ea8a1b138c5faacb43a7f06e2171722637d9d729750682715798dd887,1,B,0.4824,2.7385,0.0266,3e-06
6209c162e552d49ef913e16f75379c4654d326ae60d3c5a6273e864fe055078c,1,B,0.4577,2.7747,0.0235,4e-06
620e2c36e72787a262baf2ad4cbe52e6f44b76b48271c399b02dd1e201555d27,0,A,0.9017,3.0989,0.0235,5.5e-05
6212b693ed51f198e2c79c2480974a776eb637b4c6d714ff8f8f74278977d003,1,B,0.4569,2.2887,0.018,1.5e-05
62144383a50ed81ad061e1435a619072f882f0c1c6ee2e17f67f16c2e9c1248f,1,B,0.4978,2.4279,0.023,1e-05
6216f78c35624776c9149913a47bc6abd2542314f238c2e78fefb9efdfa92b09,2,C,0.2824,7.3699,0.0056,0.0
621b158c320b827415b9a23adcd95fe8836d9028e724b028fd271c5f3c73dc6c,1,B,0.6107,2.3651,0.019,1.7e-05
621f368318760827e1411c8f887d2f9ee5cb58b6049e9223a8157b2c7e75ead1,0,A,0.9881,3.0877,0.0279,6e-06
622878a15c7478dc9ae99ab3a3c655edf1cce5ec2a8bf6e9b6da5cbe3695e367,1,B,0.4682,2.9336,0.0232,5e-06
622a738814bc4a76b12e2e83052aba9a1e99492a1c40d706b7700aafd9afcc51,1,B,0.4286,2.7137,0.0256,-5e-06
62317503733c5a0e83da383d511e6989e259529317b2c4e17fa0e16ddc54bacd,1,B,0.4672,3.3003,0.029,3e-06
6242f51760bc154b30ffca1ce218f20ad50e165e391d5311c0b265dfeba55b94,1,B,0.4912,2.5251,0.0231,3e-06
62474ac50b72e3ce62c6d05256569bd17bb38ed017594f45f47948a26c37e04e,1,B,0.4738,2.5013,0.0173,1.2e-05
624a308462a76f5e8e12d4eefb860cfdf870fc60acdb51040c71e20de32638b4,1,B,0.5908,2.3828,0.0189,-1.7e-05
624f6623ef7c554c6111d5181538fc670a242649fe263ae016dfdcbfe7e89f53,1,B,0.4211,2.4075,0.0226,1e-06
625d462a4662d5fe131c689b13927de119dd7a551d3c4d74b5bba9d6f854aede,1,B,0.4976,2.4833,0.0221,6e-06
625f703b9d7d5f370a18f50b4bf7f3db3c1046b21daa50a525a3b9f7adaae16b,1,B,0.4461,3.1164,0.0252,-4e-06
626abfac3703ac2e7d4a6906aa7f679cdbee5da9b42e00292bd5b15a7e95b885,1,B,0.4944,2.2736,0.0177,7.3e-05
626bb452a23aac8a802e0766daa627fe02e3d5e0dfeba4f17251d670fd5d9145,1,B,0.4307,3.0787,0.0209,1e-06
626ebb18111d5a5a58a4434bb233290c3e8f0d3909cbf32433118aa9b528b05a,0,A,0.9978,4.308,0.0187,5e-05
6276c81ba8c75ce3377f6821d52b44f483cd44a6802c45d650a1a0efcb11fb60,1,B,0.4251,3.0132,0.0261,-8e-06
